Time, Latitude, Longitude, Altitude, Distance, Displacement to Go, Ground Speed, Target Speed, Power, Cadence, Velocity, Simulated Distance to Go, Heart Rate, Battery

21:56:16, 43.6586112, -79.3934707, 112.4770049, 0, 1015, 0.1439999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:18, 43.6586112, -79.3934631, 113.1580047, 0, 1015, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:20, 43.6586036, -79.3934554, 113.701004, 1, 1051, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0991201, 
21:56:22, 43.6586036, -79.3934554, 114.0340042, 1, 1051, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:24, 43.6585998, -79.3934554, 114.3690109, 2, 1052, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0991201, 
21:56:26, 43.6585998, -79.3934554, 114.6600112, 2, 1052, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:28, 43.6585998, -79.3934554, 115.1210098, 2, 1052, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:30, 43.6585998, -79.3934478, 115.6320113, 3, 1052, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:32, 43.6585998, -79.3934478, 115.9670104, 3, 1052, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:34, 43.6585998, -79.3934402, 116.2900085, 3, 1052, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:36, 43.6585998, -79.3934402, 116.6080093, 3, 1052, 0, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:38, 43.6585998, -79.3934402, 116.8610076, 3, 1052, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:40, 43.6585998, -79.3934326, 117.076004, 4, 1052, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:42, 43.6585998, -79.3934326, 117.1060104, 4, 1052, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:44, 43.6585998, -79.3934326, 116.8910064, 4, 1052, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:46, 43.6585998, -79.3934326, 116.8020095, 4, 1052, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:48, 43.6585998, -79.3934249, 116.9360046, 5, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:50, 43.6585998, -79.3934173, 117.0930099, 5, 1053, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:52, 43.6585998, -79.3934173, 117.2360076, 5, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:54, 43.6585998, -79.3934173, 117.4290084, 5, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:56:56, 43.6585998, -79.3934173, 117.6130065, 5, 1053, 0, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:56:58, 43.6585998, -79.3934173, 117.8860091, 5, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:0, 43.6586036, -79.3934173, 118.1610107, 6, 1052, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:2, 43.6586036, -79.3934097, 118.4950103, 7, 1052, 0, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:4, 43.6586112, -79.3934097, 118.7740097, 7, 1015, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:6, 43.6586112, -79.3934097, 118.8710098, 7, 1015, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:8, 43.6586112, -79.393402, 119.0030059, 7, 1015, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:57:10, 43.6586112, -79.393402, 119.2380065, 7, 1015, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:12, 43.6586112, -79.393402, 119.5220108, 7, 1015, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:14, 43.6586112, -79.393402, 119.7950058, 7, 1015, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:16, 43.6586112, -79.393402, 120.0740051, 7, 1015, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:57:18, 43.6586036, -79.393402, 120.225006, 8, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:20, 43.6585998, -79.393402, 120.4050064, 9, 1053, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:57:22, 43.6585921, -79.3934097, 120.4620056, 10, 1117, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0821113, 
21:57:24, 43.6585921, -79.3934097, 120.5030059, 10, 1117, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0651025, 
21:57:26, 43.6585807, -79.3934097, 120.678009, 12, 1030, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0821113, 
