Time (hh:mm:ss), Latitude (deg), Longitude (deg), Altitude (m), Distance (m), Displacement (m), Ground Speed (km/h), Target Speed (km/h), Power (W), Cadence (rpm), Velocity (km/h), Simulated Distance (m), Heart Rate (bpm), Battery (V)
GPS lost connection. 
5:2:39, 40.6389388, -116.9403457, 1366.6791686, 2, -562292, 1.0439999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:41, 40.6389388, -116.9403075, 1366.7332458, 5, -562295, 3.2759997, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:43, 40.638935, -116.9402694, 1366.8332214, 9, -1919179, 3.0599999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:45, 40.6389312, -116.9402465, 1366.8492126, 10, 530852, 2.8439998, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:47, 40.6389236, -116.9402312, 1366.7282409, 11, 530852, 2.1959998, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:49, 40.6389198, -116.940216, 1366.7432556, 12, -1003675, 1.7999999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:51, 40.6389198, -116.9402083, 1366.756195, 13, -1003676, 1.6559998, 0, 0, 0, 0, 0, 0, 3.8792423, 
5:2:53, 40.6389198, -116.9401931, 1366.7731628, 15, -1003678, 1.0079998, 0, 0, 0, 0, 0, 0, 3.8000743, 
5:2:55, 40.6389236, -116.9401931, 1366.7941589, 15, 530852, 0.8639999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:2:57, 40.6389312, -116.9401931, 1366.8201598, 16, 530852, 0.6479999, 0, 0, 0, 0, 0, 0, 3.8000743, 
5:2:59, 40.6389312, -116.940216, 1366.8472595, 16, 530852, 2.3039998, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:3:1, 40.6389388, -116.9402465, 1366.8732604, 19, -562301, 1.4399999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:3:3, 40.6389312, -116.9402541, 1366.8952331, 21, 530852, 2.1599998, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:3:5, 40.6389312, -116.9402541, 1366.914154, 21, 530852, 0.7199999, 0, 0, 0, 0, 0, 0, 3.8396584, 
5:3:7, 40.6389236, -116.9402541, 1366.9412536, 22, 530853, 0.7919999, 0, 0, 0, 0, 0, 0, 3.8000743, 
