Time (hh:mm:ss), Latitude (deg), Longitude (deg), Altitude (m), Distance (m), Displacement (m), Ground Speed (km/h), Target Speed (km/h), Power (W), Cadence (rpm), Velocity (km/h), Simulated Distance (m), Heart Rate (bpm), Battery (V)
GPS lost connection. 
1:35:31, 40.6240997, -116.9122237, 1376.6352233, 0, 19310, 0.1079999, 0, 0, 0, 0, 0, 0, 9.2230977, 
1:35:33, 40.6240958, -116.9122237, 1376.5231628, 0, 41276, 0.1079999, 0, 0, 0, 0, 0, 0, 9.2230977, 
1:35:35, 40.6240958, -116.9122237, 1376.3392028, 0, 41276, 0.0359999, 0, 0, 0, 0, 0, 0, 9.2230977, 
1:35:37, 40.6240958, -116.912239, 1376.3761901, 1, 41276, 0, 0, 0, 0, 0, 0, 0, 9.1835126, 
1:35:39, 40.6240958, -116.912239, 1376.6662292, 1, 41276, 0, 0, 0, 0, 0, 0, 0, 9.1835126, 
1:35:41, 40.6240958, -116.912239, 1376.848236, 1, 41276, 0.0719999, 0, 0, 0, 0, 0, 0, 9.1439294, 
1:35:43, 40.6240958, -116.912239, 1376.907196, 1, 41276, 0.0359999, 0, 0, 0, 0, 0, 0, 9.1835126, 
1:35:45, 40.6240958, -116.912239, 1376.9622497, 1, 41276, 0.1439999, 0, 0, 0, 0, 0, 0, 9.1835126, 
1:35:47, 40.6240997, -116.912239, 1377.032196, 1, 19311, 0.0359999, 0, 0, 0, 0, 0, 0, 9.1439294, 
1:35:49, 40.6240997, -116.912239, 1377.1631774, 1, 19311, 0.0359999, 0, 0, 0, 0, 0, 0, 9.1439294, 
1:35:51, 40.6240997, -116.912239, 1377.2251892, 1, 19311, 0.1079999, 0, 0, 0, 0, 0, 0, 9.1439294, 
1:35:53, 40.6241035, -116.912239, 1377.0772399, 2, 19311, 0.1079999, 0, 0, 0, 0, 0, 0, 9.1439294, 
