Time (hh:mm:ss), Latitude (deg), Longitude (deg), Altitude (m), Distance (m), Displacement (m), Ground Speed (km/h), Target Speed (km/h), Power (W), Cadence (rpm), Velocity (km/h), Simulated Distance (m), Heart Rate (bpm), Battery (V)
GPS lost connection. Profile changed. 
21:7:13, 43.6583366, -79.393547, 104.2500076, 1, 1136, 1.8719999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:15, 43.658348, -79.3935241, 108.5260086, 3, 1078, 0.7919999, 0, 0, 0, 0, 0, 0, 4.6571459, 
21:7:17, 43.6583785, -79.3935241, 109.5750045, 6, 1128, 0.6119999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:19, 43.6583976, -79.3935088, 110.3940048, 8, 1031, 0.5759999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:21, 43.6584129, -79.3935012, 110.6130065, 11, 1131, 1.0799999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:23, 43.6584243, -79.393486, 111.1590042, 12, 1049, 2.592, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:25, 43.6584434, -79.3934707, 110.3980102, 14, 1102, 1.5839998, 0, 0, 0, 0, 0, 0, 4.6571459, 
21:7:27, 43.6584624, -79.3934554, 110.3820113, 17, 1023, 1.1519999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:29, 43.6584701, -79.3934554, 111.6170043, 18, 1035, 0.7199999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:31, 43.6584815, -79.3934478, 112.9390105, 19, 1085, 0.6479999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:33, 43.6584815, -79.3934478, 115.4850082, 20, 1124, 0.3239999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:35, 43.6585006, -79.3934402, 114.9720077, 22, 1025, 2.0159997, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:37, 43.6585082, -79.3934326, 114.4350051, 23, 1066, 1.4399999, 0, 0, 0, 0, 0, 0, 4.5145797, 
21:7:39, 43.6585082, -79.3934326, 115.8920059, 23, 1066, 0.7919999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:41, 43.658512, -79.3934249, 117.0260086, 24, 1066, 2.3759999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:43, 43.6585197, -79.3934173, 116.6040038, 26, 1122, 0.3239999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:45, 43.6585197, -79.3934173, 118.0870056, 26, 1122, 1.1519999, 0, 0, 0, 0, 0, 0, 4.5621018, 
21:7:47, 43.6585159, -79.3934097, 119.963005, 28, 1066, 1.6559998, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:49, 43.6585082, -79.3934097, 121.7480087, 28, 1067, 1.3319998, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:51, 43.6585044, -79.3934173, 121.4390106, 29, 1022, 0.9719998, 0, 0, 0, 0, 0, 0, 4.6571459, 
21:7:53, 43.6585044, -79.3934173, 121.1530075, 29, 1022, 1.7279999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:55, 43.6585044, -79.3934249, 121.1360092, 29, 1022, 1.4039999, 0, 0, 0, 0, 0, 0, 4.6096238, 
21:7:57, 43.6585159, -79.3934326, 120.5780105, 31, 1066, 0.8639999, 0, 0, 0, 0, 0, 0, 4.6096238, 
