Time (hh:mm:ss), Latitude (deg), Longitude (deg), Altitude (m), Distance (m), Displacement (m), Ground Speed (km/h), Target Speed (km/h), Power (W), Cadence (rpm), Velocity (km/h), Simulated Distance (m), Heart Rate (bpm), Battery (V)
Profile changed. 
20:48:48, 43.6585616, -79.3933868, 118.0170059, 0, 1122, 0, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:48:50, 43.658554, -79.3934402, 130.7780075, 1, 1121, 3.2399997, 0, 0, 0, 0, 0, 0, 11.547821, 
20:48:52, 43.6585349, -79.3935241, 154.4320144, 8, 1031, 1.2599999, 0, 0, 0, 0, 0, 0, 11.547821, 
20:48:54, 43.6585387, -79.3935012, 148.3240127, 10, 1013, 0.6479999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:48:56, 43.6585464, -79.393486, 141.7630081, 11, 1046, 1.4759999, 0, 0, 0, 0, 0, 0, 11.215167, 
20:48:58, 43.658554, -79.3934707, 136.6280135, 12, 1119, 2.4479999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:0, 43.6585578, -79.3934478, 125.4550094, 14, 1121, 1.7999999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:2, 43.6585616, -79.3934402, 120.850006, 15, 1094, 1.9799998, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:4, 43.6585616, -79.3934478, 123.8910064, 16, 1094, 1.7639999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:6, 43.6585731, -79.3934478, 125.6790084, 17, 1040, 1.2239999, 0, 0, 0, 0, 0, 0, 11.0250806, 
20:49:8, 43.6585807, -79.3934402, 126.4110107, 18, 1029, 2.3759999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:10, 43.6585807, -79.3934402, 126.1800079, 18, 1029, 0.7559999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:12, 43.6585807, -79.3934326, 123.8570098, 19, 1029, 1.7279999, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:14, 43.6585807, -79.3934249, 121.7380066, 20, 1029, 1.8359999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:49:16, 43.6585883, -79.3934173, 119.2860107, 20, 1117, 0.6479999, 0, 0, 0, 0, 0, 0, 11.547821, 
20:49:18, 43.6585921, -79.3934173, 116.7170105, 21, 1117, 2.3399998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:20, 43.6585921, -79.3934097, 115.6310043, 22, 1117, 0.4679999, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:22, 43.6585998, -79.3934173, 113.7060089, 24, 1053, 3.2399997, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:24, 43.6586112, -79.393402, 114.4560088, 26, 1015, 7.2359995, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:26, 43.6586417, -79.3933791, 115.2230071, 29, 1065, 3.4559998, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:49:28, 43.6586227, -79.3933868, 116.701004, 31, 1109, 4.6439995, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:49:30, 43.6586112, -79.3934097, 117.9900054, 33, 1015, 1.0439999, 0, 0, 0, 0, 0, 0, 11.547821, 
20:49:32, 43.6585998, -79.3934173, 119.6120071, 35, 1053, 10.3319997, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:34, 43.6585731, -79.3934478, 117.0180053, 38, 1040, 8.0279998, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:36, 43.658554, -79.3934631, 115.390007, 41, 1120, 1.7639999, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:38, 43.6585426, -79.3934707, 115.8610076, 43, 1013, 4.6079997, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:40, 43.658554, -79.3934554, 120.31501, 46, 1120, 4.7159996, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:42, 43.6585921, -79.3934326, 119.751007, 50, 1116, 0.2879999, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:49:44, 43.6586227, -79.393402, 123.2550048, 55, 1108, 2.4839999, 0, 0, 0, 0, 0, 0, 11.215167, 
20:49:46, 43.6586417, -79.3933944, 125.789009, 57, 1065, 3.3119997, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:49:48, 43.6586341, -79.393402, 125.1570053, 57, 1065, 1.8719999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:50, 43.6586188, -79.3934097, 124.0430068, 59, 1064, 3.8519997, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:49:52, 43.6586036, -79.3934249, 122.5780105, 61, 1052, 2.3759999, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:54, 43.6585998, -79.3934326, 122.1030044, 63, 1052, 2.1239998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:49:56, 43.6585998, -79.3934249, 123.5640106, 64, 1053, 2.2679998, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:49:58, 43.6586188, -79.3934097, 129.3190078, 66, 1015, 5.5799999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:0, 43.6586303, -79.3933868, 133.6430129, 68, 1108, 0.3599999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:50:2, 43.6586227, -79.3933868, 134.163002, 68, 1109, 3.6359998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:4, 43.6586112, -79.393402, 132.841011, 70, 1015, 2.592, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:6, 43.6586036, -79.3934097, 131.1340103, 70, 1052, 1.0079998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:8, 43.6585921, -79.3934173, 130.5350112, 73, 1117, 0.9719998, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:50:10, 43.6585807, -79.3934173, 129.2480087, 74, 1030, 1.1879999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:50:12, 43.6585693, -79.3934173, 127.8000106, 76, 1041, 5.0399999, 0, 0, 0, 0, 0, 0, 11.3577327, 
20:50:14, 43.6585807, -79.3934173, 126.3230056, 77, 1030, 1.0799999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:16, 43.6585921, -79.3934173, 123.9600066, 78, 1116, 0.7559999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:18, 43.6585998, -79.3934173, 121.3050079, 79, 1053, 0.3959999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:20, 43.6586112, -79.3934173, 117.9220046, 80, 1015, 4.2839999, 0, 0, 0, 0, 0, 0, 11.3102111, 
20:50:22, 43.658615, -79.3934173, 116.515007, 80, 1015, 1.5119999, 0, 0, 0, 0, 0, 0, 11.5953426, 
20:50:24, 43.6586112, -79.3934173, 116.5960082, 80, 1015, 0.9, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:26, 43.6586112, -79.3934173, 116.7440109, 80, 1015, 2.2679998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:28, 43.6586036, -79.3934173, 116.914009, 81, 1052, 0.8279999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:50:30, 43.6585998, -79.3934173, 117.0900039, 82, 1053, 0.5759999, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:50:32, 43.6585998, -79.3934173, 117.3450088, 82, 1053, 0.9, 0, 0, 0, 0, 0, 0, 11.3102111, 
20:50:34, 43.6585998, -79.3934173, 117.5430068, 82, 1053, 2.5559999, 0, 0, 0, 0, 0, 0, 11.3102111, 
20:50:36, 43.6585998, -79.3934173, 116.7630081, 82, 1053, 1.6919998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:38, 43.658596, -79.3934249, 116.1560058, 83, 1103, 4.0319995, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:40, 43.6585921, -79.3934249, 116.44001, 83, 1116, 4.1039996, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:50:42, 43.6585845, -79.3934249, 117.5130081, 84, 1029, 2.7359998, 0, 0, 0, 0, 0, 0, 11.547821, 
20:50:44, 43.6585845, -79.3934249, 118.3330077, 84, 1029, 1.5839998, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:46, 43.6585807, -79.3934173, 118.2950057, 84, 1030, 0.4319999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:48, 43.6585654, -79.3934249, 117.8470077, 86, 1041, 2.1239998, 0, 0, 0, 0, 0, 0, 11.5953426, 
20:50:50, 43.6585616, -79.3934326, 117.4880065, 87, 1120, 1.6199998, 0, 0, 0, 0, 0, 0, 11.4052553, 
20:50:52, 43.658554, -79.3934249, 117.6110076, 89, 1122, 1.5479999, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:54, 43.6585502, -79.3934249, 119.3370056, 89, 1099, 0.4319999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:50:56, 43.6585426, -79.3934173, 121.0640106, 90, 1013, 3.3119997, 0, 0, 0, 0, 0, 0, 11.4527768, 
20:50:58, 43.6585426, -79.3934173, 122.4760055, 90, 1013, 1.8719999, 0, 0, 0, 0, 0, 0, 11.5002984, 
20:51:0, 43.6585273, -79.3934173, 124.4000091, 92, 1084, 1.0439999, 0, 0, 0, 0, 0, 0, 11.4527768, 
