Time, Latitude, Longitude, Altitude, Distance, Displacement, Ground Speed, Target Speed, Power, Cadence, Velocity, Simulated Distance, Heart Rate, Battery
Profile changed. 
19:12:40, 43.6586036, -79.3934097, 117.0960082, 0, 1052, 0.4679999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:12:42, 43.6586036, -79.3934173, 116.8180084, 1, 1052, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:44, 43.6586036, -79.3934173, 116.3310088, 1, 1052, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:46, 43.6586112, -79.3934173, 115.3820113, 1, 1015, 0.6839999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:48, 43.6586112, -79.3934173, 114.4610061, 1, 1015, 0.4679999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:50, 43.6586112, -79.3934249, 113.9640044, 1, 1015, 0.4319999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:52, 43.6586112, -79.3934249, 113.5750045, 1, 1015, 0.3959999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:12:54, 43.6586112, -79.3934249, 113.1970062, 1, 1015, 0.4319999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:56, 43.6586112, -79.3934173, 113.1540069, 1, 1015, 0.5399999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:12:58, 43.6586036, -79.3934173, 112.9910049, 2, 1052, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:0, 43.6585998, -79.3934173, 112.9770049, 3, 1053, 0.3959999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:2, 43.6585998, -79.3934173, 112.9930038, 3, 1053, 0.3959999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:4, 43.6585998, -79.3934173, 113.3670043, 3, 1053, 0.2879999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:6, 43.6585921, -79.3934173, 113.6850051, 4, 1117, 0.4679999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:8, 43.6585921, -79.3934097, 114.1850051, 5, 1117, 0.2879999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:10, 43.6585921, -79.393402, 114.9200057, 5, 1117, 0.3959999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:12, 43.6585845, -79.393402, 115.1620101, 6, 1030, 0.5039999, 0, 0, 0, 0, 0, 0, 4.0480937, 
19:13:14, 43.6585845, -79.393402, 115.2940063, 6, 1030, 0.2159999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:16, 43.6585845, -79.3933944, 115.7860107, 6, 1030, 0.2159999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:18, 43.6585845, -79.3933868, 116.2960052, 7, 1030, 0.3599999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:20, 43.6585845, -79.3933868, 116.2300109, 7, 1030, 0.6119999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:22, 43.6585921, -79.3933791, 116.1100082, 9, 1118, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:24, 43.6585921, -79.3933791, 116.8310088, 9, 1119, 0.2879999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:26, 43.6585921, -79.3933715, 116.9810103, 10, 1119, 0.5039999, 0, 0, 0, 0, 0, 0, 4.0480937, 
19:13:28, 43.6585998, -79.3933715, 116.4570083, 11, 1054, 0.5039999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:30, 43.6585998, -79.3933715, 116.0700073, 11, 1054, 0.2519999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:32, 43.6586036, -79.3933715, 116.1880111, 11, 1053, 0.1799999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:34, 43.6586112, -79.3933715, 115.9810103, 12, 1015, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:36, 43.6586112, -79.3933715, 116.4350051, 12, 1015, 0.3239999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:38, 43.6586188, -79.3933639, 117.2090072, 13, 1015, 0.2879999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:40, 43.6586188, -79.3933563, 117.952011, 13, 1015, 0.2159999, 0, 0, 0, 0, 0, 0, 4.0821113, 
19:13:42, 43.6586188, -79.3933563, 118.8350066, 13, 1065, 0.1799999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:44, 43.6586188, -79.393341, 119.8040084, 15, 1065, 0.1439999, 0, 0, 0, 0, 0, 0, 4.0651025, 
19:13:46, 43.6586188, -79.393341, 120.9080047, 15, 1065, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0651025, 
