Time, Latitude, Longitude, Altitude, Distance, Displacement to Go, Ground Speed, Target Speed, Power, Cadence, Velocity, Simulated Distance to Go, Heart Rate, Battery

16:8:53, 43.6586188, -79.3935012, 132.0960006, 0, 1014, 0.4679999, 0, 0, 0, 0, 0, 0, 4.031085, 
16:8:55, 43.6586188, -79.3935012, 131.9830092, 0, 1014, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:8:57, 43.6586112, -79.3935012, 131.4580001, 0, 1015, 0.2159999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:8:59, 43.6586112, -79.3935012, 131.2720107, 0, 1015, 0.1799999, 0, 0, 0, 0, 0, 0, 4.031085, 
16:9:1, 43.6585998, -79.3935012, 131.0960006, 2, 1051, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:3, 43.6585998, -79.3935012, 130.8470077, 2, 1051, 0.2159999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:5, 43.6585921, -79.3935012, 130.2800064, 2, 1113, 0.1439999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:7, 43.6585921, -79.3935012, 130.2930068, 2, 1113, 0.1439999, 0, 0, 0, 0, 0, 0, 4.031085, 
16:9:9, 43.6585921, -79.3934936, 130.9380111, 3, 1113, 0.1439999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:11, 43.6585921, -79.3934936, 131.2690048, 3, 1113, 0.3959999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:13, 43.6585845, -79.393486, 132.2250137, 4, 1029, 0.4319999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:15, 43.6585845, -79.3934936, 132.9490127, 4, 1029, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:18, 43.6585845, -79.3934936, 133.2870101, 4, 1029, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:19, 43.6585845, -79.3934936, 133.4760055, 4, 1029, 0.1439999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:21, 43.6585845, -79.3934936, 134.0100021, 4, 1029, 0, 0, 0, 0, 0, 0, 0, 4.0651025, 
16:9:23, 43.6585921, -79.3934936, 134.3730087, 5, 1113, 0.1079999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:25, 43.6585921, -79.3934936, 134.5930099, 5, 1113, 0.1079999, 0, 0, 0, 0, 0, 0, 4.031085, 
16:9:28, 43.6585921, -79.3934936, 135.4240035, 5, 1113, 0.0359999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:29, 43.6585921, -79.3934936, 136.0550002, 5, 1113, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:31, 43.6585921, -79.3934936, 136.3570022, 5, 1113, 0, 0, 0, 0, 0, 0, 0, 4.031085, 
16:9:34, 43.6585921, -79.3934936, 137.2840042, 5, 1113, 0.0719999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:36, 43.6585921, -79.3935012, 138.3340072, 5, 1113, 0.5399999, 0, 0, 0, 0, 0, 0, 4.0480937, 
16:9:37, 43.6585998, -79.3935012, 138.6880111, 6, 1051, 0.5399999, 0, 0, 0, 0, 0, 0, 4.031085, 
16:9:40, 43.6585998, -79.3935012, 139.6350021, 6, 1051, 0.1799999, 0, 0, 0, 0, 0, 0, 4.031085, Profile changed. Profile changed. 
16:9:40, 43.6585998, -79.3935012, 140.1350021, 0, 1051, 0.2879999, 111.312004, 0, 0, 0, 0, 0, 4.0480937, 
16:9:43, 43.6585998, -79.3935012, 140.1980056, 0, 1051, 0.5759999, 111.312004, 0, 0, 0, 0, 0, 4.031085, 
16:9:46, 43.6585998, -79.3935012, 140.1380081, 0, 1051, 0.2519999, 111.312004, 0, 0, 0, 0, 0, 4.031085, 
16:9:48, 43.6585998, -79.3935088, 140.1600112, 1, 1051, 0.1439999, 111.312004, 0, 0, 0, 0, 0, 4.031085, 
16:9:49, 43.6585998, -79.3935088, 140.0640029, 1, 1051, 0.1799999, 111.312004, 0, 0, 0, 0, 0, 4.031085, 
16:9:52, 43.6585998, -79.3935088, 140.0190048, 1, 1051, 0.3239999, 111.312004, 0, 0, 0, 0, 0, 4.0480937, 
16:9:54, 43.6585998, -79.3935012, 140.3620071, 2, 1051, 0.5759999, 111.312004, 0, 0, 0, 0, 0, 4.031085, Profile changed. 
16:9:54, 43.6585998, -79.3935012, 140.5350112, 0, 1051, 0.1079999, 0.3959999, 0, 0, 0, 0, 0, 4.031085, Profile changed. 
16:9:58, 43.6585998, -79.3935012, 141.0230026, 0, 1051, 0.2519999, 126.6480025, 0, 0, 0, 0, 0, 4.0480937, 
16:10:0, 43.6585921, -79.3935012, 141.4540023, 1, 1113, 0.4319999, 126.5040054, 0, 0, 0, 0, 0, 4.0480937, 
16:10:1, 43.6585921, -79.3935012, 141.6130141, 1, 1113, 0.2879999, 126.5040054, 0, 0, 0, 0, 0, 4.0480937, 
16:10:4, 43.6585921, -79.3935012, 142.2170028, 1, 1113, 0.0359999, 126.4680023, 0, 0, 0, 0, 0, 4.0651025, 
16:10:6, 43.6585998, -79.3935012, 142.4640121, 2, 1051, 0, 126.6480025, 0, 0, 0, 0, 0, 4.0480937, 
16:10:7, 43.6585998, -79.3935012, 142.5300064, 2, 1051, 0.0719999, 126.6480025, 0, 0, 0, 0, 0, 4.0480937, 
16:10:10, 43.658596, -79.3934936, 142.5530013, 3, 1100, 0.2519999, 126.5040054, 0, 0, 0, 0, 0, 4.0480937, 
16:10:12, 43.6585921, -79.3934936, 142.5970077, 3, 1113, 0.0719999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:13, 43.6585921, -79.3935012, 142.6480025, 4, 1113, 1.4399999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:16, 43.6585845, -79.3935012, 142.7170028, 5, 1029, 0.9, 126.7200012, 0, 0, 0, 0, 0, 4.0480937, 
16:10:18, 43.6585845, -79.3935012, 142.9010085, 5, 1029, 0.3959999, 126.7200012, 0, 0, 0, 0, 0, 4.0480937, 
16:10:19, 43.6585883, -79.3935012, 142.8400039, 6, 1113, 0.1799999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:22, 43.6585921, -79.3935012, 142.8780135, 6, 1113, 0.4679999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:24, 43.6585921, -79.3935012, 142.9990005, 6, 1113, 0.2159999, 126.4680023, 0, 0, 0, 0, 0, 4.031085, 
16:10:25, 43.6585921, -79.3935012, 143.0780105, 6, 1113, 0.2519999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:28, 43.6585921, -79.3935012, 143.5550002, 6, 1113, 0.3959999, 126.4680023, 0, 0, 0, 0, 0, 4.031085, 
16:10:30, 43.6585998, -79.3934936, 144.4810104, 7, 1051, 0.6479999, 126.6480025, 0, 0, 0, 0, 0, 4.0480937, 
16:10:31, 43.6585998, -79.393486, 145.5410079, 7, 1051, 0.8279999, 126.6480025, 0, 0, 0, 0, 0, 4.0651025, 
16:10:34, 43.6585921, -79.3934783, 146.5970077, 8, 1114, 0.5399999, 126.4680023, 0, 0, 0, 0, 0, 4.0480937, 
16:10:36, 43.658596, -79.3934707, 146.8790054, 9, 1101, 0, 126.5040054, 0, 0, 0, 0, 0, 4.0480937, 
16:10:38, 43.6585998, -79.3934707, 146.5920028, 10, 1052, 0.6839999, 126.6480025, 0, 0, 0, 0, 0, 4.031085, 
16:10:40, 43.6585998, -79.3934707, 146.0890121, 10, 1052, 0.3599999, 126.6480025, 0, 0, 0, 0, 0, 4.0651025, 
16:10:42, 43.6586036, -79.3934707, 146.0440139, 10, 1051, 0.4679999, 126.6480025, 0, 0, 0, 0, 0, 4.0480937, 
16:10:44, 43.6586112, -79.3934707, 146.1020126, 11, 1015, 0.4319999, 126.7560043, 0, 0, 0, 0, 0, 4.0480937, 
