Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 44473.0085754, 0, 0.0, 0, 70.6548156, 137.088005, 0, 0, 0, 21, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 44526.0085754, 0, 0.0, 0, 70.6548156, 137.088005, 0, 0, 0, 21, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 44888.0086059, 0, 0.0, 0, 73.4484786, 137.088005, 0, 0, 0, 45.1500015, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 45295.0088043, 0, 0.0, 0, 73.2554702, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 45349.0088195, 0, 0.0, 0, 73.2554702, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 45694.00885, 0, 0.0, 0, 76.0917892, 137.088005, 0, 0, 0, 47.2499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 46083.008789, 0, 0.0, 0, 77.7968368, 137.088005, 0, 0, 0, 29.3999996, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 46139.0087966, 0, 0.0, 0, 77.7968368, 137.088005, 0, 0, 0, 29.3999996, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 46464.0088195, 0, 0.0, 0, 79.5396804, 137.088005, 0, 0, 0, 30.4500007, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 46835.00885, 0, 0.0, 0, 81.302658, 137.088005, 0, 0, 0, 31.5, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 47204.0092926, 0, 0.0, 0, 81.8507995, 137.088005, 0, 0, 0, 9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 47260.0092926, 0, 0.0, 0, 81.8507995, 137.088005, 0, 0, 0, 9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 47564.0093078, 0, 0.0, 0, 84.3304595, 137.088005, 0, 0, 0, 46.2000007, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 47920.0093383, 0, 0.0, 0, 85.0739211, 137.088005, 0, 0, 0, 13.6499995, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 48270.0092926, 0, 0.0, 0, 86.2752685, 137.088005, 0, 0, 0, 22.0499992, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 48326.0093078, 0, 0.0, 0, 86.2752685, 137.088005, 0, 0, 0, 22.0499992, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 48626.0093383, 0, 0.0, 0, 83.9093017, 137.088005, 0, 0, 0, -44.0999984, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 48989.0093383, 0, 0.0, 0, 82.903778, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 49354.0097961, 0, 0.0, 0, 82.0989913, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 49420.0097961, 0, 0.0, 0, 82.0989913, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 49725.0098266, 0, 0.0, 0, 80.8937225, 137.088005, 0, 0, 0, -21, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 50100.0078201, 0, 0.0, 0, 79.9553832, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 50162.0078201, 0, 0.0, 0, 79.9553832, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 50481.007843, 0, 0.0, 0, 78.9440536, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 50863.0078735, 0, 0.0, 0, 78.3083648, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 51251.0080108, 0, 0.0, 0, 77.2126693, 137.088005, 0, 0, 0, -18.8999996, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 51307.0080261, 0, 0.0, 0, 77.2126693, 137.088005, 0, 0, 0, -18.8999996, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 51644.0080566, 0, 0.0, 0, 76.3015975, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 52043.0081787, 0, 0.0, 0, 75.4147949, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 52447.0082092, 0, 0.0, 0, 74.398056, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 52502.0082092, 0, 0.0, 0, 74.398056, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 52854.0082397, 0, 0.0, 0, 73.4929351, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 53268.008316, 0, 0.0, 0, 72.4893035, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 53322.0083312, 0, 0.0, 0, 72.4893035, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 53688.0083618, 0, 0.0, 0, 71.5548629, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 54112.0085525, 0, 0.0, 0, 70.8130187, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 54174.0085525, 0, 0.0, 0, 70.8130187, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 54542.0085754, 0, 0.0, 0, 69.9171371, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 54978.0086059, 0, 0.0, 0, 68.740982, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 55419.0088195, 0, 0.0, 0, 67.9356612, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 55476.0088195, 0, 0.0, 0, 67.9356612, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 55868.00885, 0, 0.0, 0, 67.0258178, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 56323.0088195, 0, 0.0, 0, 66.1028594, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 56379.0088195, 0, 0.0, 0, 66.1028594, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 56782.00885, 0, 0.0, 0, 65.2038269, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 57250.0092926, 0, 0.0, 0, 64.2147827, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 57313.0093078, 0, 0.0, 0, 64.2147827, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 57725.0093383, 0, 0.0, 0, 63.0771789, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 58206.0092926, 0, 0.0, 0, 62.3591537, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 58262.0092926, 0, 0.0, 0, 62.3591537, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 58694.0093383, 0, 0.0, 0, 61.5111732, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 59191.0097732, 0, 0.0, 0, 60.3821677, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 59247.0097808, 0, 0.0, 0, 60.3821677, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 59694.0098266, 0, 0.0, 0, 59.5678977, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 60207.011734, 0, 0.0, 0, 58.6479835, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 60268.011734, 0, 0.0, 0, 58.6479835, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 60726.0117797, 0, 0.0, 0, 57.6392898, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 61254.0119171, 0, 0.0, 0, 56.7458725, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8898, 25.5550, 
0:0:0, 61308.0119323, 0, 0.0, 0, 56.7458725, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 61792.0119628, 0, 0.0, 0, 55.8134345, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 62338.0121154, 0, 0.0, 0, 54.8279456, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 62395.0121154, 0, 0.0, 0, 54.8279456, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 62894.0121459, 0, 0.0, 0, 54.0003433, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 63459.0122375, 0, 0.0, 0, 53.1312675, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 63527.0122375, 0, 0.0, 0, 53.1312675, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 64034.0124511, 0, 0.0, 0, 52.056816, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 64942.0125122, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -749.7000732, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 64995.0125122, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -749.7000732, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 65900.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 65957.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 66862.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 66914.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 67819.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 67871.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
