Time (ms), GPS Distance (m), GPS Displacement (m), GPS Speed (km/h), Target Speed (km/h), Power (W), Cadence (rpm), Velocity (km/h), Simulated Distance (m), Heart Rate (bpm)112361.0257873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
112487.0257873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
112937.0258178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
114436.0261535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
114935.026184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
115433.0263977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
116933.0264282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
117433.0268859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
118931.0269165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
119431.0273742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
121430.0275573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
121929.0275878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
122428.0277404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
123428.0278625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
123928.027893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
124428.0281066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
125927.0283813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
126426.0283508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
126924.0283813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
128424.0288391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
128924.0288696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130423.0293273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
130922.0293579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
131420.0295104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
133670.0298461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
135170.030281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
135669.0303344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
136249.0302886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
137167.0307693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
137667.0308227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
138262.0307769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
139666.031311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
140663.031311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
142248.0316314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
142663.0316772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
144248.0319976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
144662.0320434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
145160.0322341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
146661.0322875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
147160.0327224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
147658.0327758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
148659.0327758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
149158.0332107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
149658.0332641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
151157.0314407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
151657.0314941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
152249.0316314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
153156.0317459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
153655.0317993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
154249.0319976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
155654.0322875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
156249.0322418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
156651.0322875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
158248.0327301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
158652.0327758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
160249.0351715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
160650.0352172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
161149.0353469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
163148.0356521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
163647.0357055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
164647.0359497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
165146.0361404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
165646.0361938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
167145.0366287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
167645.0366821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
168142.0366287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
170142.0390701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
171641.0393066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
172141.0394363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
172641.0394897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
174140.0398025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
174640.0398559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
175138.0400466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
176139.0400466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
176638.0401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
