Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
179.0, 0.0, 4645.0, 25.500, 25.959, 25.929, 
180.0, 0.0, 4645.0, 25.500, 25.919, 25.890, 
180.0, 0.0, 4645.0, 25.750, 25.989, 25.899, 
180.0, 0.0, 4645.0, 25.625, 25.959, 25.929, 
181.0, 0.0, 4645.0, 25.500, 25.979, 25.920, 
181.0, 0.0, 4684.0, 25.500, 25.959, 25.929, 
181.0, 0.0, 4684.0, 25.500, 26.9, 25.930, 
182.0, 0.0, 4684.0, 25.625, 26.9, 25.920, 
182.0, 0.0, 4684.0, 25.625, 26.9, 25.919, 
182.0, 0.0, 4684.0, 25.500, 25.940, 25.919, 
183.0, 0.0, 10000.0, 25.750, 26.89, 25.929, 
183.0, 0.0, 4707.0, 25.500, 25.970, 25.929, 
184.0, 0.0, 4707.0, 25.500, 26.9, 25.950, 
184.0, 0.0, 4707.0, 25.625, 26.69, 25.940, 
184.0, 0.0, 4707.0, 25.500, 26.49, 25.970, 
185.0, 0.0, 4717.500, 25.500, 26.29, 25.940, 
185.0, 0.0, 4728.0, 25.625, 26.159, 26.70, 
186.0, 0.0, 4728.0, 25.500, 25.959, 25.919, 
186.0, 0.0, 4728.0, 25.500, 26.29, 25.950, 
186.0, 0.0, 4728.0, 25.625, 26.69, 25.950, 
187.0, 0.0, 4728.0, 25.625, 26.9, 25.949, 
187.0, 0.0, 4737.0, 25.500, 25.970, 25.950, 
187.0, 0.0, 4737.0, 25.500, 26.19, 25.949, 
188.0, 0.0, 4737.0, 25.500, 25.979, 25.940, 
188.0, 0.0, 4737.0, 25.750, 25.979, 25.950, 
189.0, 0.0, 4737.0, 25.500, 26.9, 25.970, 
189.0, 0.0, 4740.0, 25.625, 25.989, 25.959, 
189.0, 0.0, 4743.0, 25.750, 25.979, 25.960, 
190.0, 0.0, 4743.0, 25.500, 26.9, 25.959, 
190.0, 0.0, 4743.0, 25.625, 26.9, 26.0, 
190.0, 0.0, 4743.0, 25.500, 26.9, 25.960, 
191.0, 0.0, 4743.0, 25.750, 26.39, 25.949, 
191.0, 0.0, 4741.0, 25.500, 25.929, 25.979, 
191.0, 0.0, 4741.0, 25.500, 26.49, 25.979, 
192.0, 0.0, 4741.0, 25.625, 26.49, 25.990, 
192.0, 0.0, 4741.0, 25.500, 25.919, 25.970, 
193.0, 0.0, 4741.0, 25.500, 25.919, 25.930, 
193.0, 0.0, 4738.500, 25.500, 26.29, 26.0, 
193.0, 0.0, 4736.0, 25.500, 25.989, 25.979, 
194.0, 0.0, 4736.0, 25.500, 25.940, 25.980, 
194.0, 0.0, 4736.0, 25.625, 25.860, 25.980, 
194.0, 0.0, 4736.0, 25.750, 25.949, 25.979, 
195.0, 0.0, 4736.0, 25.500, 25.929, 25.979, 
195.0, 0.0, 4723.0, 25.750, 25.919, 25.970, 
195.0, 0.0, 4723.0, 25.750, 25.910, 25.950, 
196.0, 0.0, 4723.0, 25.500, 25.919, 26.0, 
196.0, 0.0, 4723.0, 25.625, 25.779, 25.979, 
197.0, 0.0, 4723.0, 25.750, 25.919, 25.959, 
197.0, 0.0, 10000.0, 25.750, 25.809, 25.970, 
197.0, 0.0, 4717.0, 25.625, 25.949, 26.0, 
198.0, 0.0, 4717.0, 25.625, 25.949, 25.970, 
198.0, 0.0, 4717.0, 25.500, 25.839, 25.979, 
198.0, 0.0, 4717.0, 25.625, 25.899, 26.0, 
199.0, 0.0, 4712.0, 25.500, 25.919, 25.989, 
199.0, 0.0, 4707.0, 25.500, 25.989, 25.989, 
200.0, 0.0, 4707.0, 25.500, 25.949, 26.20, 
200.0, 0.0, 4707.0, 25.500, 25.869, 26.9, 
200.0, 0.0, 4707.0, 25.500, 25.979, 25.979, 
201.0, 0.0, 4707.0, 25.750, 25.979, 26.0, 
201.0, 0.0, 4700.0, 25.625, 25.979, 26.0, 
201.0, 0.0, 4700.0, 25.625, 26.119, 26.9, 
202.0, 0.0, 4700.0, 25.500, 26.9, 25.980, 
202.0, 0.0, 4700.0, 25.500, 25.989, 26.29, 
203.0, 0.0, 4700.0, 25.625, 25.880, 25.979, 
203.0, 0.0, 4707.500, 25.625, 25.949, 26.39, 
203.0, 0.0, 4715.0, 25.500, 25.970, 25.990, 
204.0, 0.0, 4715.0, 25.625, 26.9, 26.0, 
204.0, 0.0, 4715.0, 25.625, 25.979, 26.39, 
204.0, 0.0, 4715.0, 25.750, 25.750, 26.19, 
205.0, 0.0, 4715.0, 25.750, 25.860, 26.20, 
205.0, 0.0, 4737.0, 25.625, 25.949, 26.9, 
205.0, 0.0, 4737.0, 25.625, 25.970, 26.39, 
206.0, 0.0, 4737.0, 25.625, 25.929, 26.29, 
206.0, 0.0, 4737.0, 25.750, 25.730, 26.20, 
207.0, 0.0, 4737.0, 25.625, 25.820, 25.989, 
207.0, 0.0, 4744.500, 25.625, 25.899, 26.20, 
207.0, 0.0, 4752.0, 25.625, 25.929, 26.19, 
208.0, 0.0, 4752.0, 25.750, 25.860, 25.989, 
208.0, 0.0, 4752.0, 25.625, 25.809, 26.20, 
208.0, 0.0, 4752.0, 25.750, 26.39, 25.990, 
209.0, 0.0, 4752.0, 25.625, 25.919, 26.19, 
209.0, 0.0, 4755.0, 25.625, 26.39, 26.20, 
210.0, 0.0, 4755.0, 25.625, 25.880, 25.979, 
210.0, 0.0, 4755.0, 25.625, 25.899, 25.970, 
210.0, 0.0, 4755.0, 25.625, 26.39, 25.990, 
211.0, 0.0, 4755.0, 25.625, 25.949, 25.979, 
211.0, 0.0, 10000.0, 25.750, 25.970, 26.10, 
211.0, 0.0, 4756.0, 25.500, 25.910, 25.989, 
212.0, 0.0, 4756.0, 25.500, 25.869, 26.29, 
212.0, 0.0, 4756.0, 25.500, 25.929, 25.979, 
212.0, 0.0, 4756.0, 25.625, 25.740, 26.9, 
213.0, 0.0, 4752.0, 25.750, 25.770, 26.9, 
213.0, 0.0, 4748.0, 25.750, 25.919, 25.949, 
214.0, 0.0, 4748.0, 25.500, 25.830, 25.960, 
214.0, 0.0, 4748.0, 25.625, 26.0, 25.980, 
214.0, 0.0, 4748.0, 25.625, 25.899, 25.989, 
215.0, 0.0, 4748.0, 25.625, 25.800, 26.209, 
215.0, 0.0, 4745.0, 25.750, 25.750, 26.110, 
216.0, 0.0, 4745.0, 25.625, 25.760, 25.989, 
216.0, 0.0, 4745.0, 25.500, 25.869, 25.970, 
216.0, 0.0, 4745.0, 25.750, 25.839, 25.979, 
217.0, 0.0, 4745.0, 25.625, 25.770, 26.10, 
217.0, 0.0, 10000.0, 25.500, 25.790, 25.950, 
217.0, 0.0, 4740.0, 25.625, 25.750, 25.959, 
218.0, 0.0, 4740.0, 25.750, 25.750, 25.970, 
218.0, 0.0, 4740.0, 25.625, 25.770, 25.960, 
219.0, 0.0, 4740.0, 25.750, 25.800, 25.950, 
219.0, 0.0, 4732.0, 25.500, 25.860, 25.970, 
219.0, 0.0, 4724.0, 25.500, 25.839, 25.979, 
220.0, 0.0, 4724.0, 25.750, 25.830, 26.120, 
220.0, 0.0, 4724.0, 25.625, 25.770, 25.930, 
220.0, 0.0, 4724.0, 25.500, 25.800, 25.979, 
221.0, 0.0, 4724.0, 25.750, 25.839, 25.960, 
221.0, 0.0, 4704.0, 25.500, 25.860, 25.990, 
222.0, 0.0, 4704.0, 25.750, 25.959, 25.970, 
222.0, 0.0, 4704.0, 25.625, 25.919, 25.989, 
222.0, 0.0, 4704.0, 25.500, 25.860, 25.940, 
223.0, 0.0, 4704.0, 25.500, 25.970, 26.10, 
223.0, 0.0, 10000.0, 25.500, 26.29, 26.10, 
223.0, 0.0, 4702.0, 25.500, 25.919, 25.970, 
224.0, 0.0, 4702.0, 25.625, 25.800, 25.950, 
224.0, 0.0, 4702.0, 25.500, 25.830, 25.990, 
225.0, 0.0, 4702.0, 25.750, 25.919, 25.960, 
225.0, 0.0, 4708.500, 25.500, 25.940, 25.979, 
225.0, 0.0, 4715.0, 25.750, 25.970, 25.989, 
226.0, 0.0, 4715.0, 25.750, 25.970, 25.970, 
226.0, 0.0, 4715.0, 25.750, 25.839, 25.960, 
226.0, 0.0, 4715.0, 25.625, 25.750, 25.940, 
227.0, 0.0, 4715.0, 25.625, 25.899, 25.980, 
227.0, 0.0, 4726.0, 25.750, 25.929, 25.970, 
228.0, 0.0, 4726.0, 25.625, 25.919, 25.929, 
228.0, 0.0, 4726.0, 25.750, 25.940, 25.979, 
228.0, 0.0, 4726.0, 25.750, 25.929, 25.979, 
229.0, 0.0, 4726.0, 25.750, 25.889, 26.0, 
229.0, 0.0, 4727.500, 25.500, 25.740, 26.0, 
229.0, 0.0, 4729.0, 25.625, 25.899, 25.960, 
230.0, 0.0, 4729.0, 25.750, 25.779, 25.979, 
230.0, 0.0, 4729.0, 25.750, 25.809, 26.0, 
230.0, 0.0, 4729.0, 25.625, 26.29, 25.949, 
231.0, 0.0, 4729.0, 25.750, 25.889, 25.979, 
231.0, 0.0, 4723.0, 25.625, 25.880, 26.0, 
232.0, 0.0, 4723.0, 25.750, 25.839, 26.0, 
232.0, 0.0, 4723.0, 25.625, 25.800, 25.960, 
232.0, 0.0, 4723.0, 25.625, 25.889, 25.970, 
233.0, 0.0, 4723.0, 25.750, 25.899, 25.940, 
233.0, 0.0, 4724.500, 25.500, 25.800, 25.989, 
233.0, 0.0, 4726.0, 25.750, 25.910, 25.950, 
234.0, 0.0, 4726.0, 25.750, 25.899, 25.970, 
234.0, 0.0, 4726.0, 25.750, 25.860, 25.979, 
234.0, 0.0, 4726.0, 25.625, 25.910, 25.960, 
235.0, 0.0, 4726.0, 25.625, 25.850, 25.950, 
235.0, 0.0, 4728.0, 25.750, 25.860, 26.10, 
236.0, 0.0, 4728.0, 25.625, 25.830, 26.0, 
236.0, 0.0, 4728.0, 25.625, 25.820, 25.940, 
236.0, 0.0, 4728.0, 25.750, 25.919, 25.979, 
237.0, 0.0, 4728.0, 25.750, 25.889, 25.970, 
237.0, 0.0, 4731.0, 25.625, 25.880, 25.940, 
237.0, 0.0, 4734.0, 25.750, 25.889, 25.940, 
238.0, 0.0, 4734.0, 25.625, 25.860, 25.940, 
238.0, 0.0, 4734.0, 25.500, 25.899, 25.990, 
238.0, 0.0, 4734.0, 25.750, 25.919, 25.940, 
239.0, 0.0, 4734.0, 25.750, 25.869, 25.949, 
239.0, 0.0, 4743.0, 25.625, 25.860, 25.970, 
240.0, 0.0, 4743.0, 25.750, 25.919, 25.930, 
240.0, 0.0, 4743.0, 25.625, 25.899, 25.949, 
240.0, 0.0, 4743.0, 25.750, 25.869, 25.979, 
241.0, 0.0, 4743.0, 25.750, 25.850, 25.950, 
241.0, 0.0, 7374.0, 25.750, 25.889, 25.959, 
241.0, 0.0, 4748.0, 25.750, 25.869, 25.940, 
242.0, 0.0, 4748.0, 25.750, 25.720, 25.960, 
242.0, 0.0, 4748.0, 25.625, 25.809, 25.970, 
243.0, 0.0, 4748.0, 25.750, 25.809, 25.900, 
243.0, 0.0, 4748.0, 25.750, 25.910, 25.970, 
243.0, 0.0, 4749.0, 25.625, 25.850, 25.929, 
244.0, 0.0, 4749.0, 25.750, 25.830, 25.950, 
244.0, 0.0, 4749.0, 25.625, 25.940, 25.949, 
244.0, 0.0, 4749.0, 25.625, 25.889, 25.940, 
245.0, 0.0, 4749.0, 25.750, 25.889, 25.960, 
245.0, 0.0, 4752.0, 25.750, 25.790, 25.949, 
245.0, 0.0, 4755.0, 25.750, 25.919, 25.960, 
246.0, 0.0, 4755.0, 25.750, 25.860, 25.930, 
246.0, 0.0, 4755.0, 25.625, 25.860, 25.950, 
246.0, 0.0, 4755.0, 25.625, 25.869, 25.949, 
247.0, 0.0, 4755.0, 25.500, 25.839, 25.919, 
247.0, 0.0, 4758.0, 25.625, 25.869, 25.960, 
248.0, 0.0, 4758.0, 25.625, 25.830, 25.950, 
248.0, 0.0, 4758.0, 25.625, 25.860, 25.960, 
248.0, 0.0, 4758.0, 25.625, 25.889, 25.910, 
249.0, 0.0, 4758.0, 25.625, 25.940, 25.940, 
249.0, 0.0, 10000.0, 25.500, 25.989, 25.989, 
250.0, 0.0, 4770.0, 25.625, 25.949, 25.929, 
250.0, 0.0, 4770.0, 25.625, 25.949, 25.949, 
250.0, 0.0, 4770.0, 25.625, 25.940, 25.960, 
251.0, 0.0, 4770.0, 25.500, 25.860, 25.930, 
251.0, 0.0, 4780.500, 25.750, 25.949, 25.950, 
251.0, 0.0, 4791.0, 25.750, 25.919, 25.930, 
252.0, 0.0, 4791.0, 25.500, 25.919, 25.940, 
252.0, 0.0, 4791.0, 25.625, 25.919, 25.949, 
252.0, 0.0, 4791.0, 25.500, 25.929, 25.949, 
253.0, 0.0, 4791.0, 25.750, 25.869, 25.960, 
253.0, 0.0, 4829.0, 25.625, 25.839, 25.949, 
254.0, 0.0, 4829.0, 25.750, 26.0, 25.970, 
254.0, 0.0, 4829.0, 25.500, 26.9, 25.979, 
254.0, 0.0, 4829.0, 25.625, 25.949, 25.959, 
255.0, 0.0, 4829.0, 25.750, 25.910, 25.940, 
255.0, 0.0, 10000.0, 25.750, 25.910, 25.910, 
256.0, 0.0, 4857.0, 25.750, 25.889, 25.929, 
256.0, 0.0, 4857.0, 25.750, 25.970, 25.990, 
256.0, 0.0, 4857.0, 25.750, 25.889, 25.940, 
257.0, 0.0, 4857.0, 25.750, 25.860, 25.950, 
257.0, 0.0, 4885.500, 25.750, 25.940, 25.929, 
257.0, 0.0, 4914.0, 25.750, 25.940, 25.970, 
258.0, 0.0, 4914.0, 25.750, 26.9, 25.970, 
258.0, 0.0, 4914.0, 25.750, 25.929, 25.970, 
259.0, 0.0, 4914.0, 25.750, 26.59, 25.929, 
259.0, 0.0, 4914.0, 25.750, 26.29, 25.980, 
259.0, 0.0, 5073.0, 25.750, 26.89, 25.959, 
260.0, 0.0, 5073.0, 25.750, 26.50, 25.970, 
260.0, 0.0, 5073.0, 25.750, 26.110, 25.960, 
260.0, 0.0, 5073.0, 25.750, 26.39, 25.970, 
261.0, 0.0, 5073.0, 25.750, 26.100, 25.970, 
261.0, 0.0, 5162.0, 25.750, 26.129, 25.990, 
261.0, 0.0, 5251.0, 25.750, 25.979, 25.989, 
262.0, 0.0, 5251.0, 25.750, 25.970, 25.959, 
262.0, 0.0, 5251.0, 25.750, 26.39, 26.0, 
263.0, 0.0, 5251.0, 25.750, 25.979, 26.20, 
263.0, 0.0, 5251.0, 25.750, 26.19, 26.0, 
263.0, 0.0, 5378.0, 25.750, 25.949, 26.0, 
264.0, 0.0, 5378.0, 25.750, 26.9, 25.989, 
264.0, 0.0, 5378.0, 25.750, 26.39, 26.29, 
264.0, 0.0, 5378.0, 25.750, 26.39, 25.970, 
265.0, 0.0, 5378.0, 25.750, 25.949, 26.0, 
265.0, 0.0, 5435.500, 25.750, 25.970, 25.980, 
265.0, 0.0, 5493.0, 25.750, 26.69, 25.989, 
266.0, 0.0, 5493.0, 25.750, 26.79, 25.989, 
266.0, 0.0, 5493.0, 25.750, 26.0, 26.20, 
267.0, 0.0, 5493.0, 25.750, 26.39, 26.29, 
267.0, 0.0, 5493.0, 25.750, 25.970, 25.970, 
267.0, 0.0, 5544.0, 25.750, 25.979, 26.9, 
268.0, 0.0, 5544.0, 25.750, 25.970, 26.0, 
268.0, 0.0, 5544.0, 25.750, 26.19, 26.69, 
268.0, 0.0, 5544.0, 25.750, 26.100, 26.39, 
269.0, 0.0, 5544.0, 25.750, 26.19, 26.50, 
269.0, 0.0, 10000.0, 25.750, 26.49, 26.49, 
270.0, 0.0, 5569.0, 25.750, 25.949, 26.39, 
270.0, 0.0, 5569.0, 25.750, 26.69, 26.9, 
270.0, 0.0, 5569.0, 25.875, 26.49, 26.39, 
271.0, 0.0, 5569.0, 25.750, 25.949, 26.20, 
271.0, 0.0, 5567.500, 25.750, 26.39, 26.49, 
271.0, 0.0, 5566.0, 25.750, 26.0, 26.29, 
272.0, 0.0, 5566.0, 25.750, 25.979, 26.59, 
272.0, 0.0, 5566.0, 25.875, 26.9, 26.69, 
273.0, 0.0, 5566.0, 25.750, 26.9, 26.29, 
273.0, 0.0, 7783.0, 25.875, 26.49, 26.50, 
274.0, 0.0, 5562.0, 25.750, 26.39, 26.99, 
274.0, 0.0, 5562.0, 25.750, 26.100, 26.89, 
274.0, 0.0, 5562.0, 25.750, 26.79, 26.99, 
275.0, 0.0, 5562.0, 25.875, 26.9, 26.119, 
275.0, 0.0, 5562.0, 25.750, 25.949, 26.59, 
276.0, 0.0, 5562.0, 25.875, 25.979, 26.99, 
276.0, 0.0, 5562.0, 25.750, 26.39, 26.59, 
276.0, 0.0, 5562.0, 25.875, 26.9, 26.89, 
277.0, 0.0, 5562.0, 25.750, 26.70, 26.59, 
277.0, 0.0, 5562.0, 25.750, 26.39, 26.89, 
277.0, 0.0, 5569.0, 25.875, 25.989, 26.69, 
278.0, 0.0, 5569.0, 25.875, 25.910, 26.99, 
278.0, 0.0, 5569.0, 25.875, 26.19, 26.89, 
278.0, 0.0, 5569.0, 25.875, 26.9, 26.129, 
279.0, 0.0, 5569.0, 26.0, 25.979, 26.89, 
279.0, 0.0, 10000.0, 25.750, 25.929, 26.109, 
280.0, 0.0, 5580.0, 25.750, 26.79, 26.119, 
280.0, 0.0, 5580.0, 25.750, 26.39, 26.119, 
280.0, 0.0, 5580.0, 25.875, 26.9, 26.110, 
281.0, 0.0, 5580.0, 25.875, 25.979, 26.79, 
281.0, 0.0, 5586.0, 25.875, 26.79, 26.119, 
282.0, 0.0, 5592.0, 25.750, 26.0, 26.110, 
282.0, 0.0, 5592.0, 26.0, 25.979, 26.69, 
282.0, 0.0, 5592.0, 25.750, 26.29, 26.89, 
283.0, 0.0, 5592.0, 25.875, 26.9, 26.110, 
283.0, 0.0, 5592.0, 25.875, 26.39, 26.89, 
283.0, 0.0, 5602.0, 25.875, 25.919, 26.139, 
284.0, 0.0, 5602.0, 25.750, 25.979, 26.129, 
284.0, 0.0, 5602.0, 26.0, 26.69, 26.79, 
284.0, 0.0, 5602.0, 25.875, 25.929, 26.99, 
285.0, 0.0, 5602.0, 26.0, 26.9, 26.79, 
285.0, 0.0, 10000.0, 26.0, 26.29, 26.149, 
286.0, 0.0, 5600.0, 25.875, 26.69, 26.110, 
286.0, 0.0, 5600.0, 25.875, 26.0, 26.119, 
286.0, 0.0, 5600.0, 26.0, 26.19, 26.139, 
287.0, 0.0, 5600.0, 26.0, 25.949, 26.89, 
287.0, 0.0, 5600.0, 26.0, 25.970, 26.109, 
287.0, 0.0, 5592.0, 26.0, 26.129, 26.130, 
288.0, 0.0, 5592.0, 26.0, 26.39, 26.130, 
288.0, 0.0, 5592.0, 25.750, 25.959, 26.150, 
288.0, 0.0, 5592.0, 25.875, 26.19, 26.149, 
289.0, 0.0, 5592.0, 26.0, 26.39, 26.160, 
289.0, 0.0, 5579.500, 25.875, 26.29, 26.139, 
290.0, 0.0, 5567.0, 25.875, 26.29, 26.129, 
290.0, 0.0, 5567.0, 25.875, 26.9, 26.130, 
290.0, 0.0, 5567.0, 26.0, 26.39, 26.149, 
291.0, 0.0, 5567.0, 25.875, 26.19, 26.169, 
291.0, 0.0, 7783.500, 26.0, 25.979, 26.119, 
292.0, 0.0, 5536.0, 26.0, 26.0, 26.160, 
292.0, 0.0, 5536.0, 26.0, 26.69, 26.179, 
292.0, 0.0, 5536.0, 26.0, 26.29, 26.110, 
293.0, 0.0, 5536.0, 26.0, 26.99, 26.150, 
293.0, 0.0, 10000.0, 26.0, 26.29, 26.170, 
294.0, 0.0, 5513.0, 26.0, 26.0, 26.139, 
294.0, 0.0, 5513.0, 26.0, 25.989, 26.160, 
294.0, 0.0, 5513.0, 26.0, 26.9, 26.150, 
295.0, 0.0, 5513.0, 25.750, 26.129, 26.150, 
295.0, 0.0, 10000.0, 26.0, 26.109, 26.190, 
296.0, 0.0, 5442.0, 26.0, 25.970, 26.150, 
296.0, 0.0, 5442.0, 26.0, 26.69, 26.160, 
296.0, 0.0, 5442.0, 25.875, 26.69, 26.149, 
297.0, 0.0, 5442.0, 26.0, 26.29, 26.139, 
297.0, 0.0, 10000.0, 26.0, 26.89, 26.209, 
298.0, 0.0, 5417.0, 26.0, 26.39, 26.180, 
298.0, 0.0, 5417.0, 26.0, 25.949, 26.190, 
298.0, 0.0, 5417.0, 26.0, 26.29, 26.160, 
299.0, 0.0, 5417.0, 26.0, 26.109, 26.169, 
299.0, 0.0, 5417.0, 26.0, 26.29, 26.130, 
299.0, 0.0, 5399.0, 26.0, 26.19, 26.160, 
300.0, 0.0, 5399.0, 26.0, 26.59, 26.130, 
300.0, 0.0, 5399.0, 26.0, 25.979, 26.139, 
300.0, 0.0, 5399.0, 26.0, 26.9, 26.139, 
301.0, 0.0, 5399.0, 26.0, 26.79, 26.190, 
301.0, 0.0, 10000.0, 26.0, 25.989, 26.190, 
302.0, 0.0, 5407.0, 26.0, 25.979, 26.150, 
302.0, 0.0, 5407.0, 26.0, 26.19, 26.190, 
302.0, 0.0, 5407.0, 26.0, 26.9, 26.160, 
303.0, 0.0, 5407.0, 26.0, 26.99, 26.190, 
303.0, 0.0, 5402.0, 26.0, 25.989, 26.179, 
304.0, 0.0, 5397.0, 26.0, 26.79, 26.180, 
304.0, 0.0, 5397.0, 26.0, 26.9, 26.169, 
304.0, 0.0, 5397.0, 26.0, 26.69, 26.180, 
305.0, 0.0, 5397.0, 26.0, 25.949, 26.160, 
305.0, 0.0, 5397.0, 26.0, 25.989, 26.169, 
305.0, 0.0, 5364.0, 26.0, 26.0, 26.180, 
306.0, 0.0, 5364.0, 26.0, 26.69, 26.170, 
306.0, 0.0, 5364.0, 26.0, 25.989, 26.199, 
306.0, 0.0, 5364.0, 26.0, 26.89, 26.199, 
307.0, 0.0, 5364.0, 25.875, 26.0, 26.149, 
307.0, 0.0, 5342.500, 26.0, 26.69, 26.150, 
308.0, 0.0, 5321.0, 26.0, 26.29, 26.169, 
308.0, 0.0, 5321.0, 26.0, 26.89, 26.199, 
308.0, 0.0, 5321.0, 26.0, 26.99, 26.190, 
309.0, 0.0, 5321.0, 26.0, 26.19, 26.199, 
309.0, 0.0, 7660.500, 26.0, 26.39, 26.190, 
310.0, 0.0, 5271.0, 26.0, 26.39, 26.160, 
310.0, 0.0, 5271.0, 26.0, 26.9, 26.170, 
310.0, 0.0, 5271.0, 26.0, 26.100, 26.199, 
311.0, 0.0, 5271.0, 26.0, 25.979, 26.160, 
311.0, 0.0, 5271.0, 26.0, 25.989, 26.190, 
311.0, 0.0, 5139.0, 26.0, 25.970, 26.169, 
312.0, 0.0, 5139.0, 26.0, 26.0, 26.190, 
312.0, 0.0, 5139.0, 26.0, 26.99, 26.209, 
313.0, 0.0, 5139.0, 26.0, 26.9, 26.180, 
313.0, 0.0, 5139.0, 26.0, 26.9, 26.220, 
313.0, 0.0, 10000.0, 26.0, 26.49, 26.190, 
314.0, 0.0, 5029.0, 26.0, 26.79, 26.179, 
314.0, 0.0, 5029.0, 26.0, 26.49, 26.220, 
314.0, 0.0, 5029.0, 26.0, 26.69, 26.199, 
315.0, 0.0, 5029.0, 26.0, 26.9, 26.209, 
315.0, 0.0, 10000.0, 26.0, 26.149, 26.170, 
316.0, 0.0, 4913.0, 26.0, 25.989, 26.220, 
316.0, 0.0, 4913.0, 26.0, 26.149, 26.229, 
316.0, 0.0, 4913.0, 26.0, 26.39, 26.209, 
317.0, 0.0, 4913.0, 26.0, 25.979, 26.170, 
317.0, 0.0, 4870.500, 26.0, 26.39, 26.199, 
318.0, 0.0, 4828.0, 26.0, 26.29, 26.200, 
318.0, 0.0, 4828.0, 26.0, 26.69, 26.190, 
318.0, 0.0, 4828.0, 26.0, 26.79, 26.199, 
319.0, 0.0, 4828.0, 26.0, 26.100, 26.199, 
319.0, 0.0, 4828.0, 26.0, 26.39, 26.220, 
319.0, 0.0, 4790.0, 26.0, 26.69, 26.229, 
320.0, 0.0, 4790.0, 26.0, 26.19, 26.180, 
320.0, 0.0, 4790.0, 26.0, 26.49, 26.209, 
321.0, 0.0, 4790.0, 26.0, 26.79, 26.220, 
321.0, 0.0, 4790.0, 26.0, 26.39, 26.190, 
321.0, 0.0, 4784.0, 26.0, 26.59, 26.190, 
322.0, 0.0, 4778.0, 26.0, 26.69, 26.220, 
322.0, 0.0, 4778.0, 26.0, 26.39, 26.190, 
322.0, 0.0, 4778.0, 26.0, 26.59, 26.190, 
323.0, 0.0, 4778.0, 26.0, 26.39, 26.220, 
323.0, 0.0, 7389.0, 26.0, 26.69, 26.190, 
324.0, 0.0, 4742.0, 26.0, 26.79, 26.180, 
324.0, 0.0, 4742.0, 26.0, 26.89, 26.220, 
324.0, 0.0, 4742.0, 26.0, 26.89, 26.220, 
325.0, 0.0, 4742.0, 26.0, 26.69, 26.239, 
325.0, 0.0, 4742.0, 26.0, 26.89, 26.250, 
325.0, 0.0, 4715.0, 26.0, 26.49, 26.220, 
326.0, 0.0, 4715.0, 26.0, 26.69, 26.220, 
326.0, 0.0, 4715.0, 26.0, 26.49, 26.199, 
327.0, 0.0, 4715.0, 26.0, 26.29, 26.200, 
327.0, 0.0, 4715.0, 26.0, 26.39, 26.210, 
327.0, 0.0, 4718.500, 26.0, 26.69, 26.229, 
328.0, 0.0, 4722.0, 26.0, 26.9, 26.210, 
328.0, 0.0, 4722.0, 26.0, 25.989, 26.209, 
328.0, 0.0, 4722.0, 26.0, 26.109, 26.229, 
329.0, 0.0, 4722.0, 26.0, 26.39, 26.199, 
329.0, 0.0, 4722.0, 26.0, 26.9, 26.190, 
329.0, 0.0, 4747.0, 26.0, 26.69, 26.220, 
330.0, 0.0, 4747.0, 26.0, 26.99, 26.250, 
330.0, 0.0, 4747.0, 26.0, 26.59, 26.220, 
331.0, 0.0, 4747.0, 26.0, 26.79, 26.220, 
331.0, 0.0, 4747.0, 26.0, 26.89, 26.220, 
331.0, 0.0, 4755.0, 26.0, 26.89, 26.250, 
332.0, 0.0, 4763.0, 26.0, 26.69, 26.230, 
332.0, 0.0, 4763.0, 26.0, 26.0, 26.210, 
332.0, 0.0, 4763.0, 26.0, 26.29, 26.180, 
333.0, 0.0, 4763.0, 26.0, 26.39, 26.199, 
333.0, 0.0, 4763.0, 26.0, 26.39, 26.220, 
334.0, 0.0, 4796.0, 26.0, 26.29, 26.190, 
334.0, 0.0, 4796.0, 26.0, 26.0, 26.190, 
334.0, 0.0, 4796.0, 26.0, 26.29, 26.220, 
335.0, 0.0, 4796.0, 26.0, 26.49, 26.210, 
335.0, 0.0, 4796.0, 26.0, 26.79, 26.250, 
335.0, 0.0, 4827.500, 26.0, 26.39, 26.199, 
336.0, 0.0, 4859.0, 26.0, 26.99, 26.210, 
336.0, 0.0, 4859.0, 26.0, 26.69, 26.230, 
336.0, 0.0, 4859.0, 26.0, 25.989, 26.209, 
337.0, 0.0, 4859.0, 26.0, 26.79, 26.199, 
337.0, 0.0, 4859.0, 26.0, 26.39, 26.240, 
338.0, 0.0, 4879.0, 26.0, 26.29, 26.209, 
338.0, 0.0, 4879.0, 26.0, 25.970, 26.180, 
338.0, 0.0, 4879.0, 26.0, 26.110, 26.240, 
339.0, 0.0, 4879.0, 26.0, 26.9, 26.210, 
339.0, 0.0, 4879.0, 26.0, 26.39, 26.220, 
339.0, 0.0, 4895.500, 26.0, 26.69, 26.220, 
340.0, 0.0, 4912.0, 26.0, 26.69, 26.210, 
340.0, 0.0, 4912.0, 26.0, 26.39, 26.210, 
340.0, 0.0, 4912.0, 26.0, 25.979, 26.199, 
341.0, 0.0, 4912.0, 26.0, 26.49, 26.229, 
341.0, 0.0, 7456.0, 26.0, 26.49, 26.230, 
342.0, 0.0, 4938.0, 26.0, 26.49, 26.229, 
