Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 19800.0039672, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 20697.0039672, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 21600.0041503, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 22497.0043029, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 23394.004425, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 24291.0046539, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 25188.0048904, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 26943.0049438, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 27840.0054321, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.9426, 
0:0:0, 28737.0054321, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 25.7137, 
0:0:0, 29634.0059204, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 30531.0058898, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 31428.0060729, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 32331.0062561, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
