Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
17:49:31, 19798.0039672, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, -16.9969997, 0, 9.8898, 25.7843, 
17:49:32, 20703.0039672, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, -16.9969997, 0, 9.8898, 25.5550, 
17:49:33, 21606.0041503, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, -16.9969997, 0, 9.8898, 25.7137, 
17:49:33, 22507.0043029, 9195, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 35.9208488, -120.552536, 7350.872589, 0, 9.8080, 25.5550, 
17:49:34, 23096.0043945, 11121, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 35.7035026, -121.0729522, 7275.0224761, 0, 9.8080, 25.5550, 
17:49:35, 24095.0046386, 11472, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 35.7838287, -120.8864059, 7302.9565734, 0, 9.8457, 25.6262, 
17:49:36, 25096.0048828, 9172, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 35.408924, -121.7820205, 7172.1425857, 0, 9.8898, 25.5550, 
17:49:37, 26095.0048828, 6923, 0.0, 0, 0, 65.8439941, 0, 0, 0, 0, 36.1179275, -120.066452, 7419.9804992, 0, 9.8080, 25.5550, 
17:49:38, 27096.005371, 12830, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 36.870964, -118.1406402, 7685.2666625, 0, 9.8080, 25.5550, 
17:49:39, 28095.005371, 13717, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 37.0771827, -117.5966033, 7758.2695922, 0, 9.8898, 25.5550, 
17:49:40, 29095.0058593, 10151, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 37.5333938, -116.3475494, 7920.484436, 0, 9.8080, 25.3964, 
17:49:41, 30096.0058593, 15555, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 37.9445609, -115.1798629, 8067.3002929, 0, 9.7643, 25.5550, 
17:49:42, 31095.0060424, 11073, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 38.2238388, -114.3678283, 8167.2944412, 0, 9.8898, 25.3964, 
17:49:43, 32096.0062255, 11066, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 38.2259139, -114.3660888, 8168.0415115, 0, 9.8080, 25.5550, 
17:49:44, 33095.0063476, 9304, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 38.0891151, -114.7696609, 8119.0634841, 0, 9.7643, 25.7843, 
17:49:45, 34096.0065917, 6029, 0.0, 0, 0, 77.6159972, 0, 0, 0, 0, 38.0205039, -114.980255, 8094.4262695, 0, 9.8898, 25.3964, 
17:49:46, 35095.0068359, 1294, 0.0, 0, 0, 130.9679946, 0, 0, 0, 0, 37.6270522, -116.109291, 7953.8184203, 0, 9.8457, 25.5550, 
17:49:47, 36096.0068359, 1297, 0.0, 0, 0, 130.9679946, 0, 0, 0, 0, 37.628765, -116.1077423, 7954.4326782, 0, 9.8080, 25.7843, 
17:49:48, 37096.0073242, 13172, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 37.5015296, -116.4613342, 7909.1436157, 0, 9.8080, 25.5550, 
17:49:49, 38095.0073242, 8077, 0.0, 0, 0, 26.0639991, 0, 0, 0, 0, 35.5805282, -121.3740386, 7232.0503082, 0, 9.7643, 25.7843, 
17:49:50, 39096.0078124, 5507, 0.0, 0, 0, 84.5279998, 0, 0, 0, 0, 36.1317748, -120.0469818, 7424.7944641, 0, 9.7643, 25.3964, 
17:49:51, 40095.0078124, 12753, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 40.7983627, -104.3716125, 9127.3720779, 0, 9.8898, 25.5550, 
17:49:52, 41096.0079956, 8564, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.1307373, -96.5306396, 9978.3301391, 0, 9.8080, 25.7843, 
17:49:53, 42095.0081787, 8484, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.130104, -96.5264739, 9978.0996704, 0, 9.8080, 25.5550, 
17:49:54, 43096.0083007, 8420, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.1294746, -96.5223083, 9977.8662719, 0, 9.7643, 25.7843, 
17:49:55, 44095.0085449, 13012, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.0806274, -96.8178939, 9959.4238891, 0, 9.8080, 25.5550, 
17:49:56, 45095.008789, 10390, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.031742, -97.1135253, 9940.9697875, 0, 9.8080, 25.5550, 
17:49:57, 46096.008789, 9118, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.2072448, -96.0380554, 10007.2558593, 0, 9.7643, 25.6262, 
17:49:58, 47095.0092773, 4937, 0.0, 0, 0, 92.0519943, 0, 0, 0, 0, 42.9821166, -97.4051513, 9922.2422485, 0, 9.7263, 25.6262, 
17:49:59, 48096.0092773, 16105, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.0232467, -97.1649627, 9937.7598266, 0, 9.7263, 25.5550, 
17:50:0, 49094.0097656, 9748, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 43.1068229, -96.7029113, 9969.274475, 0, 9.8080, 25.5550, 
17:50:1, 50096.0078124, 4633, 0.0, 0, 0, 96.0479965, 0, 0, 0, 0, 42.9800262, -97.3929214, 9921.4736938, 0, 9.8080, 25.5550, 
17:50:2, 51095.0079956, 7291, 0.0, 0, 0, 60.9839973, 0, 0, 0, 0, 42.8907394, -97.8708038, 9887.8379516, 0, 9.8080, 25.7843, 
17:50:3, 52096.0081787, 11531, 0.0, 4.4639997, 0, 19.9799994, 0, 0, 0, 0, 42.1539688, -104.1466064, 7062.6914062, 0, 9.8080, 25.5550, 
17:50:4, 53095.0083007, 7257, 0.0, 0.5039999, 0, 61.4159965, 0, 0, 0, 0, 40.6370887, -116.9448546, 1395.5531921, 0, 9.8080, 25.5550, 
17:50:5, 54095.0085449, 7257, 0.0, 1.7999999, 0, 61.4159965, 0, 0, 0, 0, 40.6370887, -116.9448546, 1395.0212097, 0, 9.7263, 25.5550, 
17:50:6, 55096.008789, 7257, 0.0, 0.5039999, 0, 61.4159965, 0, 0, 0, 0, 40.6370887, -116.9448546, 1395.8842468, 0, 9.7643, 25.5550, 
17:50:7, 56095.008789, 7255, 0.0, 2.8799998, 0, 61.4519958, 0, 0, 0, 0, 40.6370925, -116.9448623, 1396.7211608, 0, 9.8080, 25.7843, 
17:50:8, 57095.0092773, 7257, 0.0, 0.6119999, 0, 61.4159965, 0, 0, 0, 0, 40.6370887, -116.9448546, 1397.3401794, 0, 9.7643, 25.3964, 
17:50:9, 58095.0092773, 7254, 0.0, 2.6639997, 0, 61.4519958, 0, 0, 0, 0, 40.6371001, -116.9448623, 1398.2012634, 0, 9.7643, 25.5550, 
17:50:10, 59096.0097656, 7254, 0.0, 2.1959998, 0, 61.4519958, 0, 0, 0, 0, 40.6371154, -116.9448623, 1399.150238, 0, 9.8080, 25.5550, 
17:50:11, 60095.0117187, 7254, 0.0, 0.7199999, 0, 61.4519958, 0, 0, 0, 0, 40.6371154, -116.9448623, 1399.5042419, 0, 9.8080, 25.5550, 
17:50:12, 61095.0119018, 7254, 0.0, 1.5479999, 0, 61.4519958, 0, 0, 0, 0, 40.6371154, -116.9448623, 1399.7172546, 0, 9.7643, 25.5550, 
17:50:13, 62096.0120849, 7253, 0.0, 1.2959999, 0, 61.4879989, 0, 0, 0, 0, 40.6371192, -116.9448775, 1399.8682555, 0, 9.7263, 25.5550, 
17:50:14, 63095.012207, 7253, 0.0, 1.9079998, 0, 61.4879989, 0, 0, 0, 0, 40.6371192, -116.9448775, 1399.7881774, 0, 9.7263, 25.6262, 
17:50:15, 64095.0124511, 7253, 0.0, 0.5759999, 0, 61.4879989, 0, 0, 0, 0, 40.6371154, -116.9448775, 1399.8451843, 0, 9.8080, 25.3964, 
17:50:16, 65095.0126953, 7253, 0.0, 0.7199999, 0, 61.4879989, 0, 0, 0, 0, 40.6371154, -116.9448775, 1400.0152282, 0, 9.8080, 25.5550, 
17:50:17, 66096.0126953, 7254, 0.0, 0.2519999, 0, 61.4519958, 0, 0, 0, 0, 40.6371154, -116.9448623, 1399.8341979, 0, 9.7643, 25.5550, 
17:50:18, 67095.0131835, 7254, 0.0, 0.7919999, 0, 61.4519958, 0, 0, 0, 0, 40.6371154, -116.9448623, 1399.6542663, 0, 9.6829, 25.5550, 
