Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:31:23, 4090.0007324, 2, 0.0, 137.3040084, 0, 137.088005, 0, 0, 0, 0, 41.113121, -102.8265533, 1270.9822539, 0, 9.8080, 23.6632, 
16:31:23, 5036.0009765, 10, 0.0, 137.5560073, 0, 137.0519943, 0, 0, 0, 0, 41.113121, -102.8267974, 1271.0312042, 0, 9.6829, 23.8200, 
16:31:25, 6685.0010375, 47, 0.0, 137.3400039, 0, 136.9800033, 0, 0, 0, 0, 41.1131248, -102.8279495, 1271.0271759, 0, 9.8080, 23.8200, 
16:31:27, 7632.0015258, 61, 0.0, 137.5560073, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8283691, 1271.0331573, 0, 9.7263, 23.8981, 
16:31:27, 8580.0014953, 67, 0.0, 137.5560073, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8285674, 1271.0142364, 0, 9.8080, 24.545, 
16:31:27, 9525.0019836, 71, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8286819, 1271.0541534, 0, 9.7263, 23.8200, 
16:31:27, 10482.0019836, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.8080, 24.545, 
16:31:27, 11439.0021667, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.7263, 24.545, 
16:31:27, 12385.0023498, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.7643, 23.8200, 
16:31:27, 13330.0024719, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.7263, 23.8200, 
16:31:27, 14280.0027008, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.8080, 24.545, 
16:31:27, 15227.0029449, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.7643, 23.8200, 
16:31:27, 16174.0029373, 76, 0.0, 137.4840011, 0, 136.9440078, 0, 0, 0, 0, 41.1131248, -102.8288345, 1271.1061553, 0, 9.7263, 23.8200, 
