Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 507 Hz. 
0:0:0, 33212.0063629, 0, 0.0, 0, 42.1746826, 137.088005, 0, 0, 0, 84, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 33864.0064086, 0, 0.0, 0, 46.8120269, 137.088005, 0, 0, 0, 47.2499999, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 35066.0068359, 0, 0.0, 0, 52.0179672, 137.088005, 0, 0, 0, 26.2499999, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 36192.0068435, 0, 0.0, 0, 54.641674, 137.088005, 0, 0, 0, 10.5, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 36727.0068969, 0, 0.0, 0, 56.7133865, 137.088005, 0, 0, 0, 25.2000007, 0, 0, 0, 0, 9.7643, 26.1011, 
0:0:0, 37733.0073852, 0, 0.0, 0, 61.396778, 137.088005, 0, 0, 0, 32.5499992, 0, 0, 0, 0, 9.7643, 26.1011, 
0:0:0, 39141.0078201, 0, 0.0, 0, 66.4178237, 137.088005, 0, 0, 0, 22.0499992, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 40055.0078124, 0, 0.0, 0, 64.9865188, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 41000.0079956, 0, 0.0, 0, 62.8339042, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 41984.0080566, 0, 0.0, 0, 60.3628005, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 42889.0082397, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -448.3500366, 0, 0, 0, 0, 9.8080, 26.1011, 
0:0:0, 43791.0083618, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 45540.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 46443.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 47019.0092773, 0, 0.0, 0, 43.1475257, 137.088005, 0, 0, 0, 505.0500183, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 47729.0093383, 0, 0.0, 0, 42.0183525, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 26.1011, 
0:0:0, 49222.0097808, 0, 0.0, 0, 39.2243652, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 50009.0078124, 0, 0.0, 0, 37.9492187, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 50824.0078735, 0, 0.0, 0, 36.5906982, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 52524.0082092, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -277.2000274, 0, 0, 0, 0, 9.8080, 26.1011, 
0:0:0, 53014.0083007, 0, 0.0, 0, 34.2797012, 137.088005, 0, 0, 0, 470.4000244, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 53914.0083618, 0, 0.0, 0, 33.9788741, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 54747.0086059, 0, 0.0, 0, 36.9659156, 137.088005, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 56342.0088195, 0, 0.0, 0, 38.5304412, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 57115.0092849, 0, 0.0, 0, 39.0582847, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 57827.0093383, 0, 0.0, 0, 43.1119384, 137.088005, 0, 0, 0, 37.7999992, 0, 0, 0, 0, 9.8080, 26.1011, 
0:0:0, 59127.0097732, 0, 0.0, 0, 49.0115623, 137.088005, 0, 0, 0, 39.9000014, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 60237.011734, 0, 0.0, 0, 56.6024932, 137.088005, 0, 0, 0, 38.8499984, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 60758.0117797, 0, 0.0, 0, 58.7642822, 137.088005, 0, 0, 0, 27.2999992, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 61720.0119628, 0, 0.0, 0, 64.9865188, 137.088005, 0, 0, 0, 49.3499984, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 63049.012207, 0, 0.0, 0, 70.340538, 137.088005, 0, 0, 0, 37.7999992, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 63909.012268, 0, 0.0, 0, 69.1718139, 137.088005, 0, 0, 0, -22.0499992, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 64797.0125122, 0, 0.0, 0, 67.1262359, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 66184.0127029, 0, 0.0, 0, 63.8357353, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 67149.0131912, 0, 0.0, 0, 61.6138877, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 68152.0131912, 0, 0.0, 0, 59.2602462, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.7643, 26.1011, 
0:0:0, 69193.0136795, 0, 0.0, 0, 57.026184, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 69730.0137329, 0, 0.0, 0, 55.8349609, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 70838.015686, 0, 0.0, 0, 53.5683784, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 71994.0158691, 0, 0.0, 0, 51.2514953, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.7643, 25.8726, 
0:0:0, 73204.0161285, 0, 0.0, 0, 48.8715438, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 73834.0161743, 0, 0.0, 0, 47.5561714, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 75146.0166091, 0, 0.0, 0, 44.989952, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 75828.0166625, 0, 0.0, 0, 43.8023681, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 26.1011, 
0:0:0, 77259.0171051, 0, 0.0, 0, 41.1545371, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 78009.0170898, 0, 0.0, 0, 39.8321418, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.8726, 
0:0:0, 78786.0171508, 0, 0.0, 0, 38.4517135, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.7643, 25.8726, 
