Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 42313.0082092, 0, 0.0, 0, 46.3656463, 137.088005, 0, 0, 0, 12.6000003, 0, 0, 0, 0, 3.9244, 24.9167, 
0:0:0, 42896.0082397, 0, 0.0, 0, 46.9182395, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 3.9244, 24.9167, 
0:0:0, 43528.0083312, 0, 0.0, 0, 48.0013732, 137.088005, 0, 0, 0, 10.5, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 43584.0083312, 0, 0.0, 0, 48.0013732, 137.088005, 0, 0, 0, 10.5, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 44139.0085525, 0, 0.0, 0, 49.5771407, 137.088005, 0, 0, 0, 16.7999992, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 44197.0085525, 0, 0.0, 0, 49.5771407, 137.088005, 0, 0, 0, 16.7999992, 0, 0, 0, 0, 3.9244, 25.661, 
0:0:0, 44740.0086059, 0, 0.0, 0, 50.1398849, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 45325.0088195, 0, 0.0, 0, 51.8867225, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 45384.0088195, 0, 0.0, 0, 51.8867225, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 45901.00885, 0, 0.0, 0, 52.131813, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 46464.0088195, 0, 0.0, 0, 54.1292686, 137.088005, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 46533.0088195, 0, 0.0, 0, 54.1292686, 137.088005, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 47010.0092773, 0, 0.0, 0, 55.1024894, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 3.9405, 25.1293, 
0:0:0, 47552.0093078, 0, 0.0, 0, 55.8847083, 137.088005, 0, 0, 0, 9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 47610.0093383, 0, 0.0, 0, 55.8847083, 137.088005, 0, 0, 0, 9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 48083.0092773, 0, 0.0, 0, 56.8349952, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 48142.0092849, 0, 0.0, 0, 56.8349952, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 3.8633, 25.1293, 
0:0:0, 48614.0093383, 0, 0.0, 0, 57.1248588, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 49131.0097732, 0, 0.0, 0, 58.6123618, 137.088005, 0, 0, 0, 18.8999996, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 49189.0097732, 0, 0.0, 0, 58.6123618, 137.088005, 0, 0, 0, 18.8999996, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 49644.0098266, 0, 0.0, 0, 58.6306266, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 50157.0078201, 0, 0.0, 0, 58.5540046, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 50212.0078277, 0, 0.0, 0, 58.5540046, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 50680.0078735, 0, 0.0, 0, 57.2796134, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 51213.0080108, 0, 0.0, 0, 56.4852561, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9405, 25.661, 
0:0:0, 51276.0080108, 0, 0.0, 0, 56.4852561, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 51753.0080566, 0, 0.0, 0, 55.2935409, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 52303.0082092, 0, 0.0, 0, 54.5561256, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.661, 
0:0:0, 52362.0082092, 0, 0.0, 0, 54.5561256, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 52868.0082397, 0, 0.0, 0, 53.6019477, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 3.9244, 25.661, 
0:0:0, 53434.0083312, 0, 0.0, 0, 52.4544258, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 53492.0083312, 0, 0.0, 0, 52.4544258, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 54012.0085449, 0, 0.0, 0, 51.6921691, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 54603.0086059, 0, 0.0, 0, 50.7648086, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 54665.0086059, 0, 0.0, 0, 50.7648086, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 55204.0088043, 0, 0.0, 0, 49.7054786, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 55264.0088043, 0, 0.0, 0, 49.7054786, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 55817.00885, 0, 0.0, 0, 48.9185523, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.8474, 25.2783, 
0:0:0, 56440.0088195, 0, 0.0, 0, 48.043045, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.8633, 25.661, 
0:0:0, 56504.0088195, 0, 0.0, 0, 48.043045, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 57077.0092773, 0, 0.0, 0, 46.9182395, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 57136.0092849, 0, 0.0, 0, 46.9182395, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 57726.0093383, 0, 0.0, 0, 46.0659942, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.8474, 24.9167, 
0:0:0, 58389.0093078, 0, 0.0, 0, 45.132389, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 58454.0093078, 0, 0.0, 0, 45.132389, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 59068.0097656, 0, 0.0, 0, 44.0680541, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 59124.0097732, 0, 0.0, 0, 44.0680541, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 59759.0098266, 0, 0.0, 0, 43.2815017, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 60473.0117492, 0, 0.0, 0, 42.2589797, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 60533.0117492, 0, 0.0, 0, 42.2589797, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 61194.0119094, 0, 0.0, 0, 41.2140274, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 61252.0119171, 0, 0.0, 0, 41.2140274, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 3.8474, 25.2783, 
0:0:0, 61936.0119628, 0, 0.0, 0, 40.3289756, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 62696.0121459, 0, 0.0, 0, 39.370449, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 62754.0121459, 0, 0.0, 0, 39.370449, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.8474, 25.1293, 
0:0:0, 63476.0122375, 0, 0.0, 0, 38.2975463, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.8474, 25.661, 
0:0:0, 63535.0122375, 0, 0.0, 0, 38.2975463, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 64277.0124664, 0, 0.0, 0, 37.3511314, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.8474, 25.2783, 
0:0:0, 64342.0124816, 0, 0.0, 0, 37.3511314, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 24.9167, 
0:0:0, 65100.0127029, 0, 0.0, 0, 36.3293228, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 65159.0127029, 0, 0.0, 0, 36.3293228, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.1293, 
0:0:0, 65949.0127563, 0, 0.0, 0, 35.2265548, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 25.2783, 
0:0:0, 66822.0127563, 0, 0.0, 0, 34.2254562, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.661, 
0:0:0, 66885.0127563, 0, 0.0, 0, 34.2254562, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 3.9244, 25.2783, 
