Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 40492.007843, 0, 0.0, 0, 53.3602714, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.5021, 26.9279, 
0:0:0, 41010.0079956, 0, 0.0, 0, 52.3799552, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -11.4974, 26.9279, 
0:0:0, 41593.0080261, 0, 0.0, 0, 51.4307899, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.9480, 26.9279, 
0:0:0, 41648.0080566, 0, 0.0, 0, 51.4307899, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.9480, 26.7199, 
0:0:0, 42187.0081863, 0, 0.0, 0, 50.461235, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.9809, 26.9279, 
0:0:0, 42246.0081939, 0, 0.0, 0, 50.461235, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.9809, 26.8713, 
0:0:0, 42793.0082397, 0, 0.0, 0, 49.5041046, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.6191, 26.9279, 
0:0:0, 43412.0083312, 0, 0.0, 0, 48.2487602, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, -13.6466, 26.9279, 
0:0:0, 43469.0083312, 0, 0.0, 0, 48.2487602, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, -13.6466, 26.9279, 
0:0:0, 44043.0085449, 0, 0.0, 0, 47.484764, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1600, 26.9279, 
0:0:0, 44686.0086059, 0, 0.0, 0, 46.6200866, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.471, 26.9279, 
0:0:0, 44741.0086059, 0, 0.0, 0, 46.6200866, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.471, 27.790, 
