Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:39:19, 4474.0007629, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1137351, -102.9956969, 1323.2792663, 0, 9.8898, 23.8200, 
16:39:20, 5416.001007, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1137351, -102.9956969, 1323.2792663, 0, 9.8898, 23.8200, 
16:39:20, 6376.001007, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1137351, -102.9956969, 1323.2792663, 0, 9.8080, 23.8200, 
16:39:22, 7317.0014953, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1137351, -102.9956969, 1323.2792663, 0, 9.8898, 23.8200, 
16:39:23, 8258.0014801, 939, 0.0, 92.159996, 0, 132.588005, 0, 0, 0, 0, 41.1209411, -103.0167846, 1318.8112487, 0, 9.8080, 23.8200, 
16:39:25, 9203.0019683, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.7263, 23.8200, 
16:39:25, 10152.0019607, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200, 
16:39:25, 11098.0021362, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200, 
16:39:25, 12044.0023193, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200, 
16:39:25, 13689.0025024, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.7263, 24.2109, 
16:39:25, 14641.0027465, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 24.545, 
16:39:25, 15585.0029602, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200, 
16:39:25, 16531.0029602, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200, 
16:39:25, 17478.0034484, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.7263, 23.8200, 
16:39:25, 18427.0034484, 944, 0.0, 96.4079971, 0, 132.588005, 0, 0, 0, 0, 41.120922, -103.0172653, 1296.8282012, 0, 9.8080, 23.8200,  GPS lost
16:39:35, 19374.0039367, 1002, 0.0, 94.4279937, 0, 132.2999954, 0, 0, 0, 0, 41.1215171, -103.0181655, 1294.2272491, 0, 9.7643, 23.8200, 
16:39:36, 20337.0039367, 1119, 0.0, 94.7159957, 0, 131.7959976, 0, 0, 0, 0, 41.1227188, -103.0198974, 1290.62117, 0, 9.8080, 23.9770, 
16:39:37, 21282.0041046, 1137, 0.0, 94.5359954, 0, 131.6879958, 0, 0, 0, 0, 41.122898, -103.020195, 1289.9491729, 0, 9.8080, 23.8200, 
16:39:38, 22233.0042877, 1150, 0.0, 94.7159957, 0, 131.6520003, 0, 0, 0, 0, 41.1230354, -103.0204315, 1289.6442413, 0, 9.8080, 23.8200, 
16:39:39, 23178.0044021, 1167, 0.0, 94.6799926, 0, 131.5800094, 0, 0, 0, 0, 41.1232032, -103.0207366, 1288.9892119, 0, 9.8080, 23.9770, 
