Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:30:32, 4474.0007629, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1132202, -102.766098, 1251.2582549, 0, 9.8898, 24.545, 
16:30:33, 5416.001007, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1132202, -102.766098, 1251.2582549, 0, 9.9715, 23.8200, 
16:30:34, 6452.001007, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 41.1132202, -102.766098, 1251.2582549, 0, 9.8080, 23.8981, 
16:30:36, 7392.0014953, 1234, 0.0, 137.7719955, 0, 131.2560043, 0, 0, 0, 0, 41.1130981, -102.8050994, 1255.0982208, 0, 9.8898, 23.8200, 
16:30:37, 8337.0014953, 1258, 0.0, 135.288002, 0, 131.1480026, 0, 0, 0, 0, 41.1130638, -102.8058547, 1253.1602325, 0, 9.8898, 23.6632, 
16:30:38, 9281.0019683, 1276, 0.0, 134.7840042, 0, 131.0759963, 0, 0, 0, 0, 41.1131095, -102.806488, 1251.9711455, 0, 9.8080, 23.8200, 
16:30:39, 10231.0019683, 1292, 0.0, 134.8199996, 0, 131.0040054, 0, 0, 0, 0, 41.1131134, -102.807022, 1253.2812042, 0, 9.8080, 23.8200, 
16:30:40, 11179.0021438, 1306, 0.0, 134.5320053, 0, 130.9319991, 0, 0, 0, 0, 41.113121, -102.8074951, 1254.3721465, 0, 9.8080, 23.8200, 
16:30:40, 12126.0023269, 1306, 0.0, 134.5320053, 0, 130.9319991, 0, 0, 0, 0, 41.113121, -102.8074951, 1254.3721465, 0, 9.8080, 23.6632, 
16:30:40, 13073.0024414, 1306, 0.0, 134.5320053, 0, 130.9319991, 0, 0, 0, 0, 41.113121, -102.8074951, 1254.3721465, 0, 9.8080, 23.8200, 
