Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 19466.0039367, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.6525, 
0:0:0, 20567.0039367, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8898, 22.4136, 
0:0:0, 21466.0041198, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.7643, 22.6525, 
0:0:0, 22465.0043029, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.4136, 
0:0:0, 23465.004425, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.6525, 
0:0:0, 24465.0046691, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.6525, 
0:0:0, 25465.0049133, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.7643, 22.6525, 
0:0:0, 26466.0049133, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.7643, 22.4136, 
0:0:0, 27465.0054016, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.4136, 
0:0:0, 28466.0054016, 8150, 0.0, 0, 65.8046569, 19.9799994, 0, 0, 0, 23.1000003, 0, 0, 0, 0, 9.8080, 22.4136, 
