Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
17:19:13, 50456.007843, 8050, 0.0, 129.0239944, 0, 19.9799994, 0, 0, 0, 0, 41.1875953, -104.0203247, 1526.5522155, 0, 9.7263, 23.4300, 
17:19:14, 51457.0080261, 8050, 0.0, 128.9879989, 0, 19.9799994, 0, 0, 0, 0, 41.1874961, -104.0208816, 1526.8871764, 0, 9.7263, 23.1936, 
17:19:15, 52456.0082092, 8050, 0.0, 128.8799972, 0, 19.9799994, 0, 0, 0, 0, 41.1874313, -104.0212936, 1527.2681579, 0, 9.7263, 23.4300, 
17:19:16, 53456.0083312, 8050, 0.0, 129.0239944, 0, 19.9799994, 0, 0, 0, 0, 41.1873741, -104.0216369, 1527.6542663, 0, 9.6829, 23.1936, 
17:19:17, 54456.0085754, 8050, 0.0, 129.1680068, 0, 19.9799994, 0, 0, 0, 0, 41.1873168, -104.0219345, 1528.1471862, 0, 9.6829, 23.1936, 
17:19:17, 55456.0088195, 8050, 0.0, 128.9879989, 0, 19.9799994, 0, 0, 0, 0, 41.1872558, -104.022293, 1528.6922301, 0, 9.6446, 23.1936, 
17:19:18, 56457.0088195, 8050, 0.0, 129.2399978, 0, 19.9799994, 0, 0, 0, 0, 41.1871795, -104.0227127, 1529.1631774, 0, 9.7263, 23.1936, 
17:19:20, 57456.0093078, 8050, 0.0, 129.4200057, 0, 19.9799994, 0, 0, 0, 0, 41.1870956, -104.0232162, 1529.697235, 0, 9.7263, 23.1936, 
17:19:21, 58457.0093078, 8050, 0.0, 129.4919967, 0, 19.9799994, 0, 0, 0, 0, 41.1870078, -104.0237121, 1530.2402038, 0, 9.7263, 23.1936, 
17:19:22, 59456.0097961, 8050, 0.0, 129.6720046, 0, 19.9799994, 0, 0, 0, 0, 41.1869506, -104.0240554, 1530.5791931, 0, 9.7263, 23.1936, 
17:19:23, 60456.0117492, 8050, 0.0, 129.6720046, 0, 19.9799994, 0, 0, 0, 0, 41.1868743, -104.0244674, 1530.9401549, 0, 9.7263, 23.4300, 
17:19:24, 61456.0119323, 8050, 0.0, 129.8519973, 0, 19.9799994, 0, 0, 0, 0, 41.1868095, -104.024826, 1531.2842712, 0, 9.7263, 23.1936, 
17:19:25, 62456.0121154, 8050, 0.0, 129.9240035, 0, 19.9799994, 0, 0, 0, 0, 41.1867065, -104.0253906, 1531.8132018, 0, 9.7263, 23.1936, 
17:19:26, 63457.0122375, 8050, 0.0, 129.4919967, 0, 19.9799994, 0, 0, 0, 0, 41.1865997, -104.0259704, 1532.0181579, 0, 9.7263, 23.1936, 
17:19:27, 64456.0124816, 8050, 0.0, 129.6360091, 0, 19.9799994, 0, 0, 0, 0, 41.1865234, -104.0263977, 1532.2511901, 0, 9.7263, 23.1936, 
17:19:28, 65457.0127258, 8050, 0.0, 129.6360091, 0, 19.9799994, 0, 0, 0, 0, 41.1864814, -104.0266113, 1532.3401794, 0, 9.7263, 23.1936, 
17:19:28, 66456.0127258, 8050, 0.0, 129.6360091, 0, 19.9799994, 0, 0, 0, 0, 41.1864395, -104.0268402, 1532.4491882, 0, 9.7263, 23.4300, 
17:19:29, 67457.0132141, 8050, 0.0, 129.5280075, 0, 19.9799994, 0, 0, 0, 0, 41.1863555, -104.0272827, 1532.6521911, 0, 9.6446, 23.1936, 
17:19:29, 68456.0132141, 8050, 0.0, 129.3479995, 0, 19.9799994, 0, 0, 0, 0, 41.1862449, -104.027893, 1532.9172057, 0, 9.7263, 23.4300, 
17:19:32, 69456.0137023, 8050, 0.0, 129.2760085, 0, 19.9799994, 0, 0, 0, 0, 41.1861495, -104.0283889, 1533.1392517, 0, 9.6446, 23.1936, 
17:19:33, 70456.0156555, 8050, 0.0, 129.312004, 0, 19.9799994, 0, 0, 0, 0, 41.1860732, -104.0288085, 1533.3401794, 0, 9.6446, 23.374, 
