Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:51:12, 14078.0026855, 3207, 0.0, 136.6200027, 0, 114.8759994, 0, 0, 0, 0, 41.202629, -103.285408, 1348.671234, 0, 9.8898, 23.9770, 
16:51:12, 15026.0029296, 3207, 0.0, 136.6200027, 0, 114.8759994, 0, 0, 0, 0, 41.202629, -103.285408, 1348.671234, 0, 9.8080, 23.9770,  GPS lost
16:51:24, 16672.0029907, 3765, 0.0, 137.0159988, 0, 107.4960021, 0, 0, 0, 0, 41.2034492, -103.290596, 1345.6132507, 0, 9.8898, 23.8200, 
16:51:25, 17624.003479, 3843, 0.0, 137.0159988, 0, 106.4880065, 0, 0, 0, 0, 41.2035598, -103.2913131, 1345.6862487, 0, 9.8080, 23.8200, 
16:51:26, 18570.0034484, 3880, 0.0, 136.8720016, 0, 105.9840011, 0, 0, 0, 0, 41.2036094, -103.2916564, 1345.7322692, 0, 9.8080, 23.8200, 
16:51:26, 19515.0039367, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 20480.0039367, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 21429.0041198, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 22374.0043029, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.7643, 23.8200, 
16:51:26, 23319.004425, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 24265.0046539, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.9770, 
16:51:26, 25216.004898, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 26162.0048904, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.8080, 23.8200, 
16:51:26, 27107.0053787, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.7643, 23.8200, 
16:51:26, 28053.005371, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.7263, 23.8200,  GPS lost
16:51:26, 29093.0058593, 3890, 0.0, 136.8720016, 0, 105.8400039, 0, 0, 0, 0, 41.2036209, -103.291748, 1345.7902526, 0, 9.7263, 23.8200, 
16:51:37, 30041.0058593, 4430, 0.0, 137.088005, 0, 98.7479934, 0, 0, 0, 0, 41.2043151, -103.2967529, 1348.6352233, 0, 9.8080, 23.8200, 
16:51:39, 31686.0061035, 4488, 0.0, 137.4480056, 0, 97.9559936, 0, 0, 0, 0, 41.2043762, -103.2972869, 1349.1991882, 0, 9.8080, 24.545, 
16:51:40, 32636.0062866, 4535, 0.0, 137.5560073, 0, 97.3439941, 0, 0, 0, 0, 41.2044219, -103.2977371, 1349.3752136, 0, 9.8080, 24.545, 
16:51:40, 33583.0063781, 4561, 0.0, 137.6279983, 0, 96.9839934, 0, 0, 0, 0, 41.2044486, -103.2979812, 1349.4081726, 0, 9.7643, 23.8200, 
16:51:42, 34529.0066223, 4616, 0.0, 137.5199966, 0, 96.2639923, 0, 0, 0, 0, 41.2044944, -103.2984924, 1349.4432067, 0, 9.8080, 23.8200, 
16:51:42, 35474.0068664, 4645, 0.0, 137.8080062, 0, 95.9039992, 0, 0, 0, 0, 41.2045211, -103.2987594, 1349.433197, 0, 9.8080, 23.8200, 
16:51:44, 36424.0068664, 4728, 0.0, 136.9800033, 0, 94.7879943, 0, 0, 0, 0, 41.2045936, -103.2995376, 1349.2211608, 0, 9.8080, 23.8200, 
16:51:45, 37370.0073547, 4787, 0.0, 137.2679977, 0, 94.0319976, 0, 0, 0, 0, 41.2046432, -103.3000869, 1348.9422301, 0, 9.8080, 23.8200, 
16:51:46, 38324.0073547, 4819, 0.0, 137.4840011, 0, 93.5999984, 0, 0, 0, 0, 41.2046661, -103.3003921, 1348.7602233, 0, 9.6829, 23.8200, 
16:51:46, 39280.0078277, 4852, 0.0, 137.6279983, 0, 93.1679992, 0, 0, 0, 0, 41.2046928, -103.3006896, 1348.5412292, 0, 9.7263, 23.8200, 
16:51:47, 40230.0078277, 4893, 0.0, 138.1319961, 0, 92.6279983, 0, 0, 0, 0, 41.2047157, -103.3010864, 1348.3351745, 0, 9.7263, 23.8200, 
16:51:48, 41177.0080032, 4934, 0.0, 137.7000045, 0, 92.0879974, 0, 0, 0, 0, 41.20475, -103.3014831, 1348.1221618, 0, 9.6829, 24.545, 
16:51:50, 42122.0081863, 5018, 0.0, 137.2320022, 0, 90.9719924, 0, 0, 0, 0, 41.2048072, -103.3022689, 1347.4241638, 0, 9.7263, 23.8200, 
16:51:51, 43071.0083007, 5050, 0.0, 136.9800033, 0, 90.5399932, 0, 0, 0, 0, 41.2048301, -103.3025588, 1347.0762634, 0, 9.8080, 23.8200, 
16:51:51, 44018.0085449, 5070, 0.0, 137.0159988, 0, 90.2879943, 0, 0, 0, 0, 41.2048454, -103.3027496, 1346.8532409, 0, 9.7263, 23.6632, 
16:51:53, 45666.00885, 5153, 0.0, 136.9440078, 0, 89.171997, 0, 0, 0, 0, 41.2049026, -103.3035354, 1345.9162292, 0, 9.8080, 23.8200, 
16:51:54, 46609.00885, 5214, 0.0, 137.088005, 0, 88.3799972, 0, 0, 0, 0, 41.2049407, -103.3041, 1345.2411804, 0, 9.7263, 24.545, 
16:51:55, 47555.0093078, 5268, 0.0, 136.8720016, 0, 87.659996, 0, 0, 0, 0, 41.2049751, -103.3046111, 1344.5292663, 0, 9.7263, 23.6632, 
16:51:56, 48502.0093078, 5314, 0.0, 136.8360061, 0, 87.0839996, 0, 0, 0, 0, 41.2050056, -103.3050384, 1344.0632019, 0, 9.7263, 23.8200, 
16:51:56, 49447.0097961, 5330, 0.0, 136.6559982, 0, 86.8679962, 0, 0, 0, 0, 41.205017, -103.3051833, 1343.9382018, 0, 9.8080, 23.8981, 
16:51:57, 50394.007843, 5374, 0.0, 136.8720016, 0, 86.2559966, 0, 0, 0, 0, 41.2050514, -103.3056106, 1343.4391784, 0, 9.8080, 23.6632, 
16:51:58, 51435.0080261, 5423, 0.0, 136.8720016, 0, 85.6439971, 0, 0, 0, 0, 41.2050819, -103.3060607, 1342.8622741, 0, 9.8080, 23.6632, 
16:52:0, 52382.0082092, 5487, 0.0, 136.907997, 0, 84.7799987, 0, 0, 0, 0, 41.2051315, -103.3066635, 1342.4651794, 0, 9.7263, 23.6632, 
16:52:0, 53327.0083312, 5528, 0.0, 136.7999954, 0, 84.2399978, 0, 0, 0, 0, 41.2051658, -103.3070525, 1342.2361755, 0, 9.7263, 23.6632, 
16:52:2, 54274.0085601, 5588, 0.0, 136.4039993, 0, 83.447998, 0, 0, 0, 0, 41.2052078, -103.3076171, 1342.0312194, 0, 9.7263, 23.6632, 
16:52:3, 55223.0088043, 5652, 0.0, 136.2240066, 0, 82.619995, 0, 0, 0, 0, 41.2052612, -103.3082122, 1341.8492126, 0, 9.7263, 23.6632, 
16:52:4, 56167.0087966, 5690, 0.0, 135.9359969, 0, 82.1159973, 0, 0, 0, 0, 41.2052879, -103.3085708, 1341.6812438, 0, 9.7263, 23.6632, 
16:52:4, 57120.0092849, 5709, 0.0, 135.683998, 0, 81.8639983, 0, 0, 0, 0, 41.2053031, -103.3087463, 1341.8892516, 0, 9.7263, 23.6632, 
16:52:5, 58070.0092773, 5742, 0.0, 135.5040054, 0, 81.4319991, 0, 0, 0, 0, 41.205326, -103.3090515, 1342.105194, 0, 9.7263, 23.6632, 
16:52:6, 59023.0097656, 5779, 0.0, 135.5400009, 0, 80.9279937, 0, 0, 0, 0, 41.2053489, -103.30941, 1341.8362731, 0, 9.7263, 23.6632, 
16:52:8, 60668.0117797, 5880, 0.0, 134.9639968, 0, 79.595993, 0, 0, 0, 0, 41.2054099, -103.3103561, 1340.7211608, 0, 9.8080, 23.6632, 
16:52:8, 61615.0119628, 5911, 0.0, 134.5320053, 0, 79.1999969, 0, 0, 0, 0, 41.205429, -103.3106536, 1340.8532409, 0, 9.7643, 23.6632, 
16:52:10, 62564.0121154, 5966, 0.0, 135.1080093, 0, 78.4440002, 0, 0, 0, 0, 41.2054672, -103.3111648, 1341.2041931, 0, 9.7263, 23.8981, 
16:52:11, 63509.0122375, 6012, 0.0, 135.7560043, 0, 77.831993, 0, 0, 0, 0, 41.2054939, -103.3115997, 1341.1592712, 0, 9.6829, 23.8981, 
16:52:12, 64455.0124816, 6069, 0.0, 135.9359969, 0, 77.1119995, 0, 0, 0, 0, 41.205532, -103.3121337, 1340.8072204, 0, 9.6829, 23.6632, 
16:52:13, 65400.0127258, 6124, 0.0, 136.5840072, 0, 76.3919982, 0, 0, 0, 0, 41.2055702, -103.3126449, 1341.0882263, 0, 9.7263, 23.6632, 
16:52:14, 66352.0127258, 6165, 0.0, 136.8360061, 0, 75.8519973, 0, 0, 0, 0, 41.2056007, -103.313034, 1341.6011657, 0, 9.7263, 23.6632, 
