Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
17:50:42, 19795.0039672, 1, 0.0, 1.1879999, 0, 137.088005, 0, 0, 0, 0, 40.6371535, -116.9448546, 1407.6221618, 0, 9.6829, 25.3964, 
17:50:43, 20724.0039672, 1, 0.0, 1.2599999, 0, 137.088005, 0, 0, 0, 0, 40.6371574, -116.9448394, 1407.6442565, 0, 9.8080, 25.5550, 
17:50:44, 21637.0041503, 1, 0.0, 2.9879998, 0, 137.088005, 0, 0, 0, 0, 40.6371574, -116.9448394, 1407.2962341, 0, 9.6829, 25.3964, 
17:50:45, 22550.0043029, 1, 0.0, 0.2879999, 0, 137.088005, 0, 0, 0, 0, 40.6371574, -116.9448394, 1406.8992614, 0, 9.7263, 25.7843, 
17:50:46, 23465.004425, 1, 0.0, 0.7919999, 0, 137.088005, 0, 0, 0, 0, 40.637165, -116.9448394, 1406.6471862, 0, 9.7263, 25.5550, 
17:50:47, 24383.0046691, 1, 0.0, 0.3599999, 0, 137.088005, 0, 0, 0, 0, 40.637165, -116.9448394, 1406.2712097, 0, 9.8080, 25.5550, 
17:50:48, 25295.004898, 1, 0.0, 0.7199999, 0, 137.088005, 0, 0, 0, 0, 40.637165, -116.9448394, 1406.1712341, 0, 9.6829, 25.7843, 
17:50:49, 26208.004898, 2, 0.0, 2.4839999, 0, 137.088005, 0, 0, 0, 0, 40.6371726, -116.9448394, 1406.1602477, 0, 9.7643, 25.7843, 
17:50:50, 27121.0053787, 2, 0.0, 2.6999997, 0, 137.088005, 0, 0, 0, 0, 40.6371726, -116.9448546, 1406.0951843, 0, 9.8080, 25.5550, 
17:50:52, 28891.0054321, 2, 0.0, 0.5399999, 0, 137.088005, 0, 0, 0, 0, 40.6371726, -116.9448546, 1405.2972106, 0, 9.6829, 25.5550, 
17:50:52, 29803.0059204, 2, 0.0, 2.1239998, 0, 137.088005, 0, 0, 0, 0, 40.6371688, -116.9448394, 1404.6471862, 0, 9.7263, 25.6262, 
