Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 19473.0039367, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 22.8813, 
0:0:0, 20575.0039367, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 21474.0041198, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.7643, 22.8813, 
0:0:0, 22473.0043029, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 23474.004425, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 24473.0046691, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 25474.0049133, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 26473.0049133, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 22.8813, 
0:0:0, 27473.0054016, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.1187, 
0:0:0, 28474.0054016, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 23.374, 
0:0:0, 29473.0058898, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 22.8813, 
0:0:0, 30474.0058898, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.7643, 22.8813, 
0:0:0, 31473.0060729, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.7643, 22.8813, 
0:0:0, 32474.0062561, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 22.8813, 
0:0:0, 33473.0063781, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.7643, 23.1187, 
0:0:0, 34473.0066223, 8150, 0.0, 0, 67.0616531, 19.9799994, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.7643, 23.1187, 
