Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
15:51:36, 4132.00074, 10, 0.0, 137.9160079, 0, 137.0519943, 0, 0, 0, 0, 41.0787658, -101.9008559, 1006.1391601, 0, 9.8898, 23.8981, 
15:51:37, 5127.0009841, 39, 0.0, 139.1760024, 0, 137.0159988, 0, 0, 0, 0, 41.07872, -101.9011764, 1010.1471557, 0, 9.8080, 23.8981, 
15:51:38, 6124.0009841, 93, 0.0, 139.3559951, 0, 136.907997, 0, 0, 0, 0, 41.0787048, -101.9017943, 1018.3071899, 0, 9.8080, 23.8200, 
15:51:39, 7118.0014724, 129, 0.0, 139.0320053, 0, 136.7280044, 0, 0, 0, 0, 41.0786895, -101.902214, 1021.7442016, 0, 9.7263, 23.8200, 
15:51:40, 8113.0014724, 184, 0.0, 139.7159957, 0, 136.4399948, 0, 0, 0, 0, 41.0786628, -101.9028396, 1024.1661987, 0, 9.8080, 23.8200, 
15:51:41, 9107.0019607, 207, 0.0, 140.7959976, 0, 136.3320083, 0, 0, 0, 0, 41.0786514, -101.9031142, 1024.9691772, 0, 9.8898, 23.8200, 
15:51:42, 10046.0019531, 260, 0.0, 140.7600021, 0, 136.0439987, 0, 0, 0, 0, 41.0786285, -101.9037246, 1024.1282348, 0, 9.8898, 23.8200, 
15:51:43, 11041.0021362, 290, 0.0, 142.3440017, 0, 135.9000014, 0, 0, 0, 0, 41.078617, -101.9040603, 1023.7551879, 0, 9.8080, 23.6632, 
15:51:44, 12036.0023193, 344, 0.0, 140.6520003, 0, 135.6480025, 0, 0, 0, 0, 41.0786056, -101.9046859, 1023.4641723, 0, 9.8080, 23.8200, 
15:51:45, 13030.0024414, 367, 0.0, 138.8519973, 0, 135.5040054, 0, 0, 0, 0, 41.078598, -101.9049529, 1023.4082031, 0, 9.8898, 24.545, 
15:51:46, 14030.0026855, 385, 0.0, 139.0680007, 0, 135.4319991, 0, 0, 0, 0, 41.0785903, -101.9051742, 1023.618164, 0, 9.8080, 23.8200, 
15:51:47, 15025.0029296, 434, 0.0, 139.2840042, 0, 135.1800002, 0, 0, 0, 0, 41.0785713, -101.9057311, 1023.8911743, 0, 9.8080, 23.6632, 
15:51:47, 16020.0029296, 471, 0.0, 138.9240035, 0, 134.9639968, 0, 0, 0, 0, 41.0785522, -101.9061507, 1023.302185, 0, 9.8080, 24.545, 
15:51:49, 17019.0034179, 538, 0.0, 137.9160079, 0, 134.6400069, 0, 0, 0, 0, 41.0785293, -101.9069137, 1020.7341919, 0, 9.8080, 24.545, 
15:51:50, 18015.0034179, 590, 0.0, 137.4840011, 0, 134.3519973, 0, 0, 0, 0, 41.0785102, -101.9075164, 1017.9212035, 0, 9.8080, 23.8200, 
15:51:51, 19009.0039062, 613, 0.0, 137.9520034, 0, 134.2439956, 0, 0, 0, 0, 41.078495, -101.9077834, 1017.269165, 0, 9.8080, 23.8200, 
15:51:52, 20155.0039138, 652, 0.0, 137.4119949, 0, 134.0640029, 0, 0, 0, 0, 41.0784835, -101.9082336, 1016.6801757, 0, 9.8080, 23.8200, 
15:51:53, 21021.0040893, 684, 0.0, 137.5199966, 0, 133.883995, 0, 0, 0, 0, 41.0784683, -101.9085998, 1016.4251708, 0, 9.8080, 23.8200, 
15:51:54, 22017.0042724, 729, 0.0, 136.9800033, 0, 133.6680068, 0, 0, 0, 0, 41.0784492, -101.9091109, 1015.974182, 0, 9.8080, 23.8200, 
15:51:55, 23012.0043945, 778, 0.0, 137.088005, 0, 133.4160079, 0, 0, 0, 0, 41.0784301, -101.9096755, 1015.7271728, 0, 9.8080, 23.8200, 
15:51:56, 24157.0046463, 826, 0.0, 138.0600051, 0, 133.164009, 0, 0, 0, 0, 41.078411, -101.9102248, 1015.2551879, 0, 9.7643, 23.6632, 
15:51:57, 25154.0048904, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.7263, 23.8981, 
15:51:57, 26148.0048904, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200, 
15:51:57, 27143.0053787, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.7643, 23.8200, 
15:51:57, 28136.0053787, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200, 
15:51:57, 29134.005867, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200, 
15:51:57, 30129.005867, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200, 
15:51:57, 31122.0060501, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.6632, 
15:51:57, 32218.0062408, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 24.545, 
15:51:57, 33054.0063476, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200, 
15:51:57, 34049.0065917, 840, 0.0, 138.383995, 0, 133.0920028, 0, 0, 0, 0, 41.0784072, -101.910385, 1015.012207, 0, 9.8080, 23.8200,  GPS lost
15:52:7, 35037.0068359, 987, 0.0, 137.7000045, 0, 132.3720016, 0, 0, 0, 0, 41.0783424, -101.9120788, 1013.8231811, 0, 9.8080, 24.545, 
15:52:8, 36008.0068359, 1285, 0.0, 137.7719955, 0, 131.0400009, 0, 0, 0, 0, 41.0782127, -101.9155044, 1011.6171874, 0, 9.8080, 23.8200, 
15:52:9, 37008.0073242, 1317, 0.0, 137.7000045, 0, 130.8960037, 0, 0, 0, 0, 41.0781936, -101.9158629, 1011.8432006, 0, 9.7643, 23.8981, 
15:52:10, 38008.0073242, 1359, 0.0, 136.6920089, 0, 130.6800002, 0, 0, 0, 0, 41.0781631, -101.9163436, 1012.0471801, 0, 9.8080, 23.6632, 
15:52:11, 39008.0078124, 1411, 0.0, 134.7119979, 0, 130.4639968, 0, 0, 0, 0, 41.0781288, -101.9169387, 1011.8311767, 0, 9.8080, 23.8200, 
15:52:12, 40008.0078124, 1450, 0.0, 133.5239944, 0, 130.2840042, 0, 0, 0, 0, 41.0780982, -101.9173812, 1011.5731811, 0, 9.8080, 23.8200, 
15:52:13, 41008.0079956, 1462, 0.0, 132.9119948, 0, 130.2119979, 0, 0, 0, 0, 41.0780868, -101.9175262, 1011.4901733, 0, 9.8080, 23.6632, 
15:52:14, 42008.0081787, 1511, 0.0, 132.1920089, 0, 129.9959945, 0, 0, 0, 0, 41.0780525, -101.9180678, 1011.2882079, 0, 9.8080, 23.8200, 
15:52:15, 43009.0083007, 1559, 0.0, 130.0680007, 0, 129.7800064, 0, 0, 0, 0, 41.0780105, -101.9186172, 1011.0462036, 0, 9.8080, 23.6632, 
15:52:16, 44008.0085449, 1601, 0.0, 128.5560073, 0, 129.5999984, 0, 0, 0, 0, 41.0779647, -101.9190978, 1011.0881957, 0, 9.8080, 23.8200, 
15:52:17, 45008.008789, 1638, 0.0, 126.972, 0, 129.4200057, 0, 0, 0, 0, 41.0779304, -101.9195174, 1010.9472045, 0, 9.7263, 23.8200, 
15:52:18, 46008.008789, 1675, 0.0, 125.3520049, 0, 129.2399978, 0, 0, 0, 0, 41.0778884, -101.9199294, 1010.8461913, 0, 9.7263, 23.6632, 
15:52:19, 47008.0092773, 1717, 0.0, 123.5520019, 0, 129.0600051, 0, 0, 0, 0, 41.077835, -101.9204101, 1010.5361938, 0, 9.7643, 24.545, 
15:52:20, 48008.0092773, 1746, 0.0, 122.5439987, 0, 128.9160079, 0, 0, 0, 0, 41.0777969, -101.9207305, 1010.5541992, 0, 9.8080, 23.8981, 
15:52:21, 49008.0097656, 1773, 0.0, 121.3199996, 0, 128.8080062, 0, 0, 0, 0, 41.0777549, -101.9210433, 1010.5621948, 0, 9.8080, 24.545, 
15:52:22, 50009.0078124, 1815, 0.0, 119.8080062, 0, 128.6279983, 0, 0, 0, 0, 41.0776977, -101.9215163, 1010.7561645, 0, 9.7643, 23.8200, 
15:52:23, 51008.0079956, 1849, 0.0, 116.8560027, 0, 128.4480056, 0, 0, 0, 0, 41.0776519, -101.9219054, 1010.8071899, 0, 9.8080, 23.8200, 
15:52:24, 52008.0081787, 1876, 0.0, 114.8040008, 0, 128.3400039, 0, 0, 0, 0, 41.0776061, -101.9221953, 1010.7542114, 0, 9.7643, 23.8200, 
