Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 508 Hz. 
0:0:0, 26937.0049438, 0, 0.0, 0, 46.5226898, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 28268.0053863, 0, 0.0, 0, 44.532135, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 28957.0054321, 0, 0.0, 0, 43.392292, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 29663.0059204, 0, 0.0, 0, 42.3255119, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8457, 27.2158, 
0:0:0, 31133.0060501, 0, 0.0, 0, 40.1739921, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 31902.0061035, 0, 0.0, 0, 38.755413, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 32706.0062866, 0, 0.0, 0, 37.0605621, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8898, 27.560, 
0:0:0, 34401.0066223, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -540.7500305, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 34907.0066528, 0, 0.0, 0, 33.3306732, 137.088005, 0, 0, 0, 243.6000213, 0, 0, 0, 0, 9.8898, 27.2158, 
0:0:0, 35815.0068969, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -466.2000427, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 37231.0073394, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -393.7500305, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 37951.0073852, 0, 0.0, 0, 28.0414543, 137.088005, 0, 0, 0, 177.4500045, 0, 0, 0, 0, 9.8898, 27.560, 
0:0:0, 38859.0073852, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -345.4500427, 0, 0, 0, 0, 9.8898, 27.560, 
0:0:0, 40483.007843, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -299.2500152, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 41388.0080261, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 42095.0081787, 0, 0.0, 0, 23.4045562, 137.088005, 0, 0, 0, 123.9000091, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 43010.0083007, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -237.3000182, 0, 0, 0, 0, 9.7643, 26.9904, 
0:0:0, 43914.0083618, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 44814.0086059, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 45661.00885, 0, 0.0, 0, 19.6207732, 137.088005, 0, 0, 0, 87.1500015, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 47419.0093078, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 48323.0093078, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.9904, 
0:0:0, 49225.0097808, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 50125.0078201, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 51025.0079956, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 51929.0080566, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 52829.0082397, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 53735.0083618, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 55487.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 56387.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 57290.0092926, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 58190.0092849, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 59098.0097656, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 60009.0117187, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 60912.0117797, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 61815.0119628, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 62715.0121459, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.7643, 26.8301, 
0:0:0, 64470.0124816, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 65378.0127258, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 66283.0127105, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 67186.0131912, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 68089.0131835, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 69001.0136718, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 69911.0137329, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 70814.015686, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.7643, 26.8301, 
0:0:0, 71717.0158691, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 73472.0161437, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 74375.0163879, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.7643, 26.8301, 
0:0:0, 75284.0166168, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 76184.0166091, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.7643, 26.8301, 
0:0:0, 77087.0170898, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 77990.0171508, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 78904.0171508, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 79813.0176391, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 80713.015686, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.7643, 26.8301, 
0:0:0, 82414.0160217, 0, 0.0, 0, 21.4071178, 137.088005, 0, 0, 0, 87.1500015, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 83322.0161437, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -216.3000182, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 84227.0163726, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 84938.0164184, 0, 0.0, 0, 25.5992507, 137.088005, 0, 0, 0, 140.7000045, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 85848.0166625, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -303.4500427, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 87497.0171203, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -303.4500427, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 88395.0171203, 0, 0.0, 0, 25.6117934, 137.088005, 0, 0, 0, 147.0000076, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 89304.0176086, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -289.800003, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 90159.0156326, 0, 0.0, 0, 25.9190635, 137.088005, 0, 0, 0, 149.1000137, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 91067.0158081, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -321.3000182, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 92327.0160217, 0, 0.0, 0, 42.0183525, 137.088005, 0, 0, 0, 55.6500014, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 92989.0160522, 0, 0.0, 0, 47.2397956, 137.088005, 0, 0, 0, 52.5, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 94161.016365, 0, 0.0, 0, 52.6540336, 137.088005, 0, 0, 0, 18.8999996, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 94733.0164184, 0, 0.0, 0, 52.629734, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 95909.0166625, 0, 0.0, 0, 50.4152679, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 97134.0170974, 0, 0.0, 0, 48.4026489, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.7643, 27.560, 
0:0:0, 97764.0171508, 0, 0.0, 0, 47.4817695, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 99076.0175781, 0, 0.0, 0, 44.93087, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 99767.0176391, 0, 0.0, 0, 43.1000938, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 101254.0236358, 0, 0.0, 0, 38.7965698, 137.088005, 0, 0, 0, -19.9500007, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 102061.0238037, 0, 0.0, 0, 36.8760871, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 27.560, 
0:0:0, 102898.0238647, 0, 0.0, 0, 35.8046607, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 103760.0239868, 0, 0.0, 0, 34.6604346, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 105503.0244445, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -491.4000244, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 106050.024414, 0, 0.0, 0, 31.7380657, 137.088005, 0, 0, 0, 226.8000182, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 106958.024475, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -442.0500183, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 108377.0249328, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -392.7000427, 0, 0, 0, 0, 9.8080, 26.6700, 
0:0:0, 109104.0253982, 0, 0.0, 0, 28.0556678, 137.088005, 0, 0, 0, 177.4500045, 0, 0, 0, 0, 9.8898, 26.8301, 
0:0:0, 110013.0253906, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -344.4000244, 0, 0, 0, 0, 9.8080, 26.8301, 
0:0:0, 110778.0254516, 0, 0.0, 0, 26.2572212, 137.088005, 0, 0, 0, 155.4000015, 0, 0, 0, 0, 9.8080, 26.8301, 
