Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 38465.0073547, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 39464.007843, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 40464.007843, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 41464.0080261, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 42566.0082092, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 43464.0083312, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 44465.0085754, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 45464.0088195, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 46466.0088195, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 47464.0093078, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 48464.0093078, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 49465.0097961, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 50464.007843, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 51465.0080261, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 52464.0082092, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 53465.0083312, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 54464.0085754, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 55464.0088195, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 56464.0088195, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 57464.0093078, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 58465.0093078, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 59464.0097961, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 60465.0117492, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 61464.0119323, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 62465.0121154, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 63464.0122375, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 64464.0124816, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 65465.0127258, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 66464.0127258, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 24.7639, 
0:0:0, 67465.0132141, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 68464.0132141, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 24.7639, 
0:0:0, 69465.0137023, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 70464.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 71464.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 72464.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 73464.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 74465.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 75464.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 24.7639, 
0:0:0, 76465.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 77464.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 78465.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 79464.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 80464.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 81465.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 82464.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 24.9218, 
0:0:0, 83465.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 84464.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 85465.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 86464.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.7639, 
0:0:0, 87464.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 88464.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9956, 
0:0:0, 89464.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 90465.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 91464.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 92465.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 93464.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.1529, 
0:0:0, 94465.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 95464.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 96464.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 97465.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 98464.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 99465.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 100464.023468, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 101465.0236511, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 24.9218, 
0:0:0, 102462.0238342, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 103464.0239562, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 104464.0242004, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 105464.0244445, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7263, 25.1529, 
0:0:0, 106465.0244445, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.1529, 
0:0:0, 107464.0249328, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 108465.0249328, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 109464.0254211, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 110465.0254211, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
