Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
38.0, 0.0, 529.500, 20.750, 19.639, 20.319, 
39.0, 0.0, 528.0, 20.750, 19.609, 20.99, 
39.0, 0.0, 528.0, 20.750, 19.709, 20.230, 
39.0, 0.0, 528.0, 20.750, 19.559, 20.80, 
40.0, 0.0, 528.0, 20.750, 19.529, 20.79, 
40.0, 0.0, 528.0, 20.750, 19.579, 20.120, 
40.0, 0.0, 527.0, 20.750, 19.750, 20.89, 
41.0, 0.0, 527.0, 20.750, 19.639, 20.59, 
41.0, 0.0, 527.0, 20.750, 19.570, 20.69, 
42.0, 0.0, 527.0, 20.875, 19.610, 20.89, 
42.0, 0.0, 527.0, 20.750, 19.540, 20.69, 
42.0, 0.0, 10000.0, 20.750, 19.549, 20.109, 
43.0, 0.0, 525.0, 20.875, 19.669, 20.199, 
43.0, 0.0, 525.0, 20.875, 19.579, 20.89, 
43.0, 0.0, 525.0, 20.750, 19.589, 20.199, 
44.0, 0.0, 525.0, 20.750, 19.600, 20.149, 
44.0, 0.0, 524.0, 20.875, 19.600, 20.99, 
45.0, 0.0, 523.0, 20.750, 19.620, 20.120, 
45.0, 0.0, 523.0, 20.875, 19.720, 20.110, 
45.0, 0.0, 523.0, 20.875, 19.639, 20.219, 
46.0, 0.0, 523.0, 20.750, 19.589, 20.330, 
46.0, 0.0, 523.0, 20.750, 19.480, 20.119, 
47.0, 0.0, 527.0, 20.750, 19.540, 20.169, 
47.0, 0.0, 527.0, 20.750, 19.510, 20.170, 
47.0, 0.0, 527.0, 20.750, 19.660, 20.80, 
48.0, 0.0, 527.0, 20.750, 19.430, 20.139, 
48.0, 0.0, 527.0, 20.750, 19.500, 20.149, 
48.0, 0.0, 10000.0, 20.750, 19.410, 20.89, 
49.0, 0.0, 530.0, 20.750, 19.460, 20.190, 
49.0, 0.0, 530.0, 20.750, 19.559, 20.149, 
50.0, 0.0, 530.0, 20.750, 19.570, 20.160, 
50.0, 0.0, 530.0, 20.750, 19.540, 20.160, 
50.0, 0.0, 530.500, 20.750, 19.559, 20.129, 
51.0, 0.0, 531.0, 20.750, 19.589, 20.170, 
51.0, 0.0, 531.0, 20.750, 19.589, 20.149, 
51.0, 0.0, 531.0, 20.750, 19.589, 20.149, 
52.0, 0.0, 531.0, 20.875, 19.610, 20.169, 
52.0, 0.0, 531.0, 20.750, 19.509, 20.130, 
53.0, 0.0, 530.0, 20.750, 19.670, 20.169, 
53.0, 0.0, 530.0, 20.750, 19.689, 20.250, 
53.0, 0.0, 530.0, 20.750, 19.559, 20.139, 
54.0, 0.0, 530.0, 20.750, 19.570, 20.160, 
54.0, 0.0, 530.0, 20.750, 19.750, 20.259, 
54.0, 0.0, 529.0, 20.750, 19.589, 20.170, 
55.0, 0.0, 528.0, 20.750, 19.510, 20.149, 
55.0, 0.0, 528.0, 20.750, 19.609, 20.149, 
55.0, 0.0, 528.0, 20.750, 19.619, 20.109, 
56.0, 0.0, 528.0, 20.750, 19.610, 20.190, 
56.0, 0.0, 528.0, 20.750, 19.610, 20.179, 
57.0, 0.0, 526.0, 20.750, 19.589, 20.109, 
57.0, 0.0, 526.0, 20.750, 19.699, 20.210, 
57.0, 0.0, 526.0, 20.750, 19.620, 20.129, 
58.0, 0.0, 526.0, 20.750, 19.629, 20.170, 
58.0, 0.0, 526.0, 20.750, 19.830, 20.190, 
58.0, 0.0, 526.0, 20.750, 19.609, 20.139, 
59.0, 0.0, 526.0, 20.875, 19.600, 20.199, 
59.0, 0.0, 526.0, 20.875, 19.589, 20.190, 
59.0, 0.0, 526.0, 20.750, 19.760, 20.160, 
60.0, 0.0, 526.0, 20.750, 19.620, 20.179, 
60.0, 0.0, 526.0, 20.750, 19.589, 20.180, 
61.0, 0.0, 533.0, 20.750, 19.620, 20.180, 
61.0, 0.0, 533.0, 20.750, 19.619, 20.209, 
61.0, 0.0, 533.0, 20.750, 19.750, 20.199, 
62.0, 0.0, 533.0, 20.750, 19.600, 20.199, 
62.0, 0.0, 533.0, 20.750, 19.650, 20.190, 
62.0, 0.0, 548.500, 20.750, 19.579, 20.199, 
63.0, 0.0, 564.0, 20.750, 19.590, 20.179, 
63.0, 0.0, 564.0, 20.750, 19.650, 20.199, 
63.0, 0.0, 564.0, 20.750, 19.650, 20.220, 
64.0, 0.0, 564.0, 20.750, 19.619, 20.179, 
64.0, 0.0, 564.0, 20.750, 19.669, 20.210, 
65.0, 0.0, 636.0, 20.750, 19.619, 20.220, 
65.0, 0.0, 636.0, 20.875, 19.590, 20.339, 
65.0, 0.0, 636.0, 20.750, 19.630, 20.220, 
66.0, 0.0, 636.0, 20.750, 19.620, 20.180, 
66.0, 0.0, 636.0, 20.750, 19.630, 20.209, 
66.0, 0.0, 10000.0, 20.750, 19.730, 20.170, 
67.0, 0.0, 713.0, 20.750, 19.650, 20.229, 
67.0, 0.0, 713.0, 20.750, 19.659, 20.220, 
68.0, 0.0, 713.0, 20.750, 19.659, 20.190, 
68.0, 0.0, 713.0, 20.875, 19.639, 20.240, 
68.0, 0.0, 10000.0, 20.750, 19.709, 20.209, 
69.0, 0.0, 790.0, 20.750, 19.620, 20.220, 
69.0, 0.0, 790.0, 20.750, 19.720, 20.229, 
70.0, 0.0, 790.0, 20.750, 19.619, 20.229, 
70.0, 0.0, 790.0, 20.750, 19.690, 20.250, 
70.0, 0.0, 828.0, 20.750, 19.650, 20.239, 
71.0, 0.0, 866.0, 20.750, 19.680, 20.259, 
71.0, 0.0, 866.0, 20.750, 19.690, 20.250, 
71.0, 0.0, 866.0, 20.875, 19.529, 20.360, 
72.0, 0.0, 866.0, 20.750, 19.630, 20.250, 
72.0, 0.0, 5433.0, 20.750, 19.650, 20.220, 
73.0, 0.0, 930.0, 20.750, 19.630, 20.260, 
73.0, 0.0, 930.0, 20.875, 19.639, 20.230, 
74.0, 0.0, 930.0, 20.750, 19.750, 20.240, 
74.0, 0.0, 930.0, 20.750, 19.670, 20.240, 
74.0, 0.0, 959.0, 20.750, 19.600, 20.259, 
75.0, 0.0, 988.0, 20.875, 19.600, 20.240, 
75.0, 0.0, 988.0, 20.750, 19.699, 20.239, 
75.0, 0.0, 988.0, 20.750, 19.690, 20.269, 
76.0, 0.0, 988.0, 20.750, 19.650, 20.259, 
76.0, 0.0, 988.0, 20.750, 19.589, 20.250, 
77.0, 0.0, 1042.0, 20.750, 19.670, 20.229, 
77.0, 0.0, 1042.0, 20.750, 19.690, 20.250, 
77.0, 0.0, 1042.0, 20.750, 19.669, 20.289, 
78.0, 0.0, 1042.0, 20.750, 19.709, 20.270, 
78.0, 0.0, 1042.0, 20.750, 19.600, 20.250, 
78.0, 0.0, 10000.0, 20.750, 19.769, 20.230, 
79.0, 0.0, 1103.0, 20.750, 19.619, 20.239, 
79.0, 0.0, 1103.0, 20.750, 19.720, 20.250, 
80.0, 0.0, 1103.0, 20.750, 19.720, 20.289, 
80.0, 0.0, 1103.0, 20.750, 19.590, 20.389, 
80.0, 0.0, 1130.500, 20.750, 19.690, 20.289, 
81.0, 0.0, 1158.0, 20.750, 19.699, 20.239, 
81.0, 0.0, 1158.0, 20.750, 19.630, 20.279, 
81.0, 0.0, 1158.0, 20.750, 19.670, 20.269, 
82.0, 0.0, 1158.0, 20.750, 19.639, 20.270, 
82.0, 0.0, 1158.0, 20.750, 19.720, 20.259, 
83.0, 0.0, 1231.0, 20.750, 19.690, 20.240, 
83.0, 0.0, 1231.0, 20.750, 19.730, 20.290, 
