Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
340.0, 0.0, 10000.0, 13.750, 13.609, 13.589, 
340.0, 0.0, 4650.0, 13.750, 13.699, 13.650, 
340.0, 0.0, 4650.0, 13.750, 13.679, 13.630, 
341.0, 0.0, 4650.0, 13.750, 13.809, 13.670, 
341.0, 0.0, 4650.0, 13.750, 13.740, 13.649, 
342.0, 0.0, 4656.500, 13.750, 13.729, 13.639, 
342.0, 0.0, 4663.0, 13.625, 13.669, 13.650, 
342.0, 0.0, 4663.0, 13.750, 13.779, 13.639, 
343.0, 0.0, 4663.0, 13.750, 13.699, 13.750, 
343.0, 0.0, 4663.0, 13.750, 13.729, 13.639, 
343.0, 0.0, 4663.0, 13.750, 13.770, 13.639, 
344.0, 0.0, 4697.0, 13.750, 13.729, 13.790, 
344.0, 0.0, 4697.0, 13.750, 13.720, 13.639, 
345.0, 0.0, 4697.0, 13.750, 13.729, 13.650, 
345.0, 0.0, 4697.0, 13.750, 13.809, 13.669, 
345.0, 0.0, 4697.0, 13.750, 13.729, 13.609, 
346.0, 0.0, 4720.0, 13.750, 13.750, 13.650, 
346.0, 0.0, 4743.0, 13.750, 13.729, 13.629, 
346.0, 0.0, 4743.0, 13.750, 13.629, 13.650, 
347.0, 0.0, 4743.0, 13.750, 13.900, 13.780, 
347.0, 0.0, 4743.0, 13.625, 13.729, 13.650, 
347.0, 0.0, 4743.0, 13.750, 13.809, 13.649, 
348.0, 0.0, 4787.0, 13.750, 13.820, 13.670, 
348.0, 0.0, 4787.0, 13.750, 13.770, 13.650, 
349.0, 0.0, 4787.0, 13.750, 13.779, 13.670, 
349.0, 0.0, 4787.0, 13.750, 13.929, 13.790, 
349.0, 0.0, 4787.0, 13.750, 13.699, 13.660, 
350.0, 0.0, 4794.500, 13.625, 13.729, 13.639, 
350.0, 0.0, 4802.0, 13.750, 13.790, 13.690, 
350.0, 0.0, 4802.0, 13.750, 13.729, 13.619, 
351.0, 0.0, 4802.0, 13.750, 13.740, 13.639, 
351.0, 0.0, 4802.0, 13.750, 13.779, 13.699, 
351.0, 0.0, 7401.0, 13.750, 13.830, 13.680, 
352.0, 0.0, 4819.0, 13.750, 13.849, 13.639, 
353.0, 0.0, 4819.0, 13.750, 13.830, 13.670, 
353.0, 0.0, 4819.0, 13.750, 13.840, 13.669, 
353.0, 0.0, 4819.0, 13.750, 13.750, 13.669, 
354.0, 0.0, 4842.500, 13.750, 13.720, 13.680, 
354.0, 0.0, 4866.0, 13.750, 13.729, 13.690, 
354.0, 0.0, 4866.0, 13.750, 13.800, 13.670, 
355.0, 0.0, 4866.0, 13.750, 13.750, 13.780, 
355.0, 0.0, 4866.0, 13.750, 13.850, 13.690, 
355.0, 0.0, 4866.0, 13.750, 13.779, 13.690, 
356.0, 0.0, 4905.0, 13.750, 13.830, 13.639, 
356.0, 0.0, 4905.0, 13.750, 13.809, 13.690, 
357.0, 0.0, 4905.0, 13.750, 13.820, 13.679, 
357.0, 0.0, 4905.0, 13.750, 13.779, 13.649, 
357.0, 0.0, 4905.0, 13.750, 13.809, 13.650, 
358.0, 0.0, 4913.500, 13.750, 13.820, 13.690, 
358.0, 0.0, 4922.0, 13.750, 13.779, 13.670, 
358.0, 0.0, 4922.0, 13.750, 13.729, 13.669, 
359.0, 0.0, 4922.0, 13.750, 13.790, 13.650, 
359.0, 0.0, 4922.0, 13.750, 13.770, 13.669, 
359.0, 0.0, 7461.0, 13.750, 13.850, 13.690, 
360.0, 0.0, 4951.0, 13.750, 13.860, 13.710, 
361.0, 0.0, 4951.0, 13.750, 13.790, 13.669, 
361.0, 0.0, 4951.0, 13.750, 13.800, 13.690, 
361.0, 0.0, 4951.0, 13.750, 13.820, 13.690, 
362.0, 0.0, 4962.0, 13.750, 13.830, 13.660, 
362.0, 0.0, 4973.0, 13.750, 13.820, 13.669, 
362.0, 0.0, 4973.0, 13.750, 13.850, 13.660, 
363.0, 0.0, 4973.0, 13.750, 13.850, 13.669, 
363.0, 0.0, 4973.0, 13.750, 13.850, 13.669, 
363.0, 0.0, 4973.0, 13.750, 13.800, 13.699, 
364.0, 0.0, 4974.0, 13.750, 13.970, 13.660, 
364.0, 0.0, 4974.0, 13.750, 13.779, 13.729, 
365.0, 0.0, 4974.0, 13.750, 13.809, 13.690, 
365.0, 0.0, 4974.0, 13.750, 13.800, 13.669, 
365.0, 0.0, 4974.0, 13.750, 13.770, 13.690, 
366.0, 0.0, 10000.0, 13.750, 13.910, 13.709, 
366.0, 0.0, 4939.0, 13.750, 13.870, 13.699, 
367.0, 0.0, 4939.0, 13.750, 13.830, 13.739, 
367.0, 0.0, 4939.0, 13.750, 13.800, 13.680, 
367.0, 0.0, 4939.0, 13.750, 13.870, 13.690, 
368.0, 0.0, 4914.500, 13.625, 13.880, 13.680, 
368.0, 0.0, 4890.0, 13.750, 13.850, 13.699, 
368.0, 0.0, 4890.0, 13.750, 13.880, 13.709, 
369.0, 0.0, 4890.0, 13.750, 13.950, 13.720, 
369.0, 0.0, 4890.0, 13.750, 13.950, 13.690, 
369.0, 0.0, 4890.0, 13.750, 13.960, 13.669, 
370.0, 0.0, 4864.0, 13.750, 13.880, 13.679, 
370.0, 0.0, 4864.0, 13.750, 13.949, 13.680, 
371.0, 0.0, 4864.0, 13.750, 13.900, 13.660, 
371.0, 0.0, 4864.0, 13.750, 13.840, 13.709, 
371.0, 0.0, 4864.0, 13.750, 13.800, 13.729, 
372.0, 0.0, 4850.500, 13.750, 13.930, 13.710, 
372.0, 0.0, 4837.0, 13.750, 13.880, 13.690, 
372.0, 0.0, 4837.0, 13.750, 13.870, 13.729, 
373.0, 0.0, 4837.0, 13.750, 13.850, 13.739, 
373.0, 0.0, 4837.0, 13.750, 13.890, 13.739, 
374.0, 0.0, 4837.0, 13.750, 13.889, 13.669, 
374.0, 0.0, 4798.0, 13.750, 14.0, 13.729, 
374.0, 0.0, 4798.0, 13.750, 13.870, 13.710, 
375.0, 0.0, 4798.0, 13.750, 13.930, 13.750, 
375.0, 0.0, 4798.0, 13.750, 13.850, 13.690, 
375.0, 0.0, 4798.0, 13.750, 13.920, 13.739, 
376.0, 0.0, 4780.500, 13.625, 13.880, 13.699, 
376.0, 0.0, 4763.0, 13.750, 14.0, 13.690, 
376.0, 0.0, 4763.0, 13.750, 13.900, 13.710, 
377.0, 0.0, 4763.0, 13.500, 13.949, 13.720, 
377.0, 0.0, 4763.0, 13.625, 13.900, 13.710, 
378.0, 0.0, 4763.0, 13.750, 13.919, 13.720, 
378.0, 0.0, 4746.0, 13.500, 13.880, 13.690, 
378.0, 0.0, 4746.0, 13.500, 13.900, 13.729, 
379.0, 0.0, 4746.0, 13.625, 13.830, 13.750, 
379.0, 0.0, 4746.0, 13.750, 13.820, 13.699, 
379.0, 0.0, 4746.0, 13.625, 13.830, 13.740, 
380.0, 0.0, 10000.0, 13.500, 13.850, 13.750, 
380.0, 0.0, 4758.0, 13.750, 13.890, 13.679, 
381.0, 0.0, 4758.0, 13.750, 13.949, 13.739, 
381.0, 0.0, 4758.0, 13.625, 13.890, 13.750, 
381.0, 0.0, 4758.0, 13.750, 13.949, 13.779, 
382.0, 0.0, 4763.500, 13.750, 13.930, 13.690, 
382.0, 0.0, 4769.0, 13.750, 13.920, 13.729, 
382.0, 0.0, 4769.0, 13.750, 13.880, 13.720, 
383.0, 0.0, 4769.0, 13.750, 13.940, 13.739, 
383.0, 0.0, 4769.0, 13.750, 14.0, 13.729, 
384.0, 0.0, 4769.0, 13.750, 13.880, 13.699, 
384.0, 0.0, 4765.0, 13.750, 13.979, 13.750, 
384.0, 0.0, 4765.0, 13.750, 13.880, 13.729, 
385.0, 0.0, 4765.0, 13.750, 13.900, 13.750, 
385.0, 0.0, 4765.0, 13.750, 13.920, 13.750, 
385.0, 0.0, 4765.0, 13.750, 13.930, 13.759, 
386.0, 0.0, 4768.500, 13.750, 13.800, 13.720, 
386.0, 0.0, 4772.0, 13.750, 13.900, 13.729, 
386.0, 0.0, 4772.0, 13.750, 13.870, 13.739, 
387.0, 0.0, 4772.0, 13.625, 13.970, 13.729, 
387.0, 0.0, 4772.0, 13.750, 13.890, 13.779, 
388.0, 0.0, 7386.0, 13.750, 13.940, 13.739, 
388.0, 0.0, 4788.0, 13.750, 13.870, 13.729, 
389.0, 0.0, 4788.0, 13.750, 13.910, 13.739, 
389.0, 0.0, 4788.0, 13.750, 13.830, 13.750, 
389.0, 0.0, 4788.0, 13.750, 13.880, 13.750, 
390.0, 0.0, 4812.500, 13.750, 13.880, 13.779, 
390.0, 0.0, 4837.0, 13.750, 13.870, 13.789, 
390.0, 0.0, 4837.0, 13.750, 13.890, 13.769, 
391.0, 0.0, 4837.0, 13.750, 13.850, 13.750, 
391.0, 0.0, 4837.0, 13.750, 13.930, 13.770, 
392.0, 0.0, 4837.0, 13.625, 13.790, 13.750, 
392.0, 0.0, 4912.0, 13.750, 13.920, 13.779, 
392.0, 0.0, 4912.0, 13.750, 13.880, 13.759, 
393.0, 0.0, 4912.0, 13.750, 13.899, 13.759, 
393.0, 0.0, 4912.0, 13.750, 13.860, 13.770, 
393.0, 0.0, 4912.0, 13.750, 13.980, 13.779, 
394.0, 0.0, 4952.0, 13.750, 13.950, 13.759, 
394.0, 0.0, 4992.0, 13.750, 13.870, 13.800, 
395.0, 0.0, 4992.0, 13.750, 13.830, 13.770, 
395.0, 0.0, 4992.0, 13.750, 13.950, 13.779, 
395.0, 0.0, 4992.0, 13.750, 13.910, 13.750, 
396.0, 0.0, 7496.0, 13.750, 13.930, 13.800, 
396.0, 0.0, 5077.0, 13.750, 13.950, 13.790, 
397.0, 0.0, 5077.0, 13.750, 13.900, 13.839, 
397.0, 0.0, 5077.0, 13.750, 13.990, 13.750, 
397.0, 0.0, 5077.0, 13.750, 13.930, 13.779, 
398.0, 0.0, 5121.0, 13.750, 13.920, 13.779, 
398.0, 0.0, 5165.0, 13.750, 13.900, 13.809, 
399.0, 0.0, 5165.0, 13.750, 13.920, 13.809, 
399.0, 0.0, 5165.0, 13.750, 13.820, 13.790, 
399.0, 0.0, 5165.0, 13.750, 13.850, 13.779, 
400.0, 0.0, 5165.0, 13.750, 13.910, 13.809, 
400.0, 0.0, 5259.0, 13.750, 13.890, 13.800, 
400.0, 0.0, 5259.0, 13.750, 13.910, 13.800, 
401.0, 0.0, 5259.0, 13.750, 13.860, 13.779, 
401.0, 0.0, 5259.0, 13.750, 13.899, 13.799, 
401.0, 0.0, 5259.0, 13.750, 13.840, 13.779, 
402.0, 0.0, 10000.0, 13.750, 13.890, 13.790, 
402.0, 0.0, 5375.0, 13.750, 13.830, 13.769, 
403.0, 0.0, 5375.0, 13.750, 13.870, 13.759, 
403.0, 0.0, 5375.0, 13.750, 13.779, 13.750, 
403.0, 0.0, 5375.0, 13.750, 13.890, 13.819, 
404.0, 0.0, 5429.500, 13.750, 13.880, 13.789, 
404.0, 0.0, 5484.0, 13.750, 13.920, 13.790, 
405.0, 0.0, 5484.0, 13.750, 13.900, 13.779, 
405.0, 0.0, 5484.0, 13.750, 13.860, 13.740, 
405.0, 0.0, 5484.0, 13.750, 13.860, 13.809, 
406.0, 0.0, 5484.0, 13.750, 13.880, 13.809, 
406.0, 0.0, 5581.0, 13.750, 13.930, 13.790, 
406.0, 0.0, 5581.0, 13.750, 13.820, 13.809, 
407.0, 0.0, 5581.0, 13.625, 13.860, 13.800, 
407.0, 0.0, 5581.0, 13.750, 13.979, 13.839, 
407.0, 0.0, 5581.0, 13.750, 13.840, 13.790, 
408.0, 0.0, 5628.500, 13.625, 13.889, 13.800, 
408.0, 0.0, 5676.0, 13.625, 13.790, 13.809, 
409.0, 0.0, 5676.0, 13.750, 13.809, 13.819, 
409.0, 0.0, 5676.0, 13.750, 13.900, 13.790, 
409.0, 0.0, 5676.0, 13.625, 13.779, 13.829, 
410.0, 0.0, 7838.0, 13.750, 13.949, 13.809, 
410.0, 0.0, 5739.0, 13.750, 13.820, 13.750, 
411.0, 0.0, 5739.0, 13.750, 13.820, 13.830, 
411.0, 0.0, 5739.0, 13.750, 13.840, 13.809, 
411.0, 0.0, 5739.0, 13.750, 13.880, 13.809, 
412.0, 0.0, 5793.0, 13.625, 13.770, 13.819, 
412.0, 0.0, 5847.0, 13.750, 13.870, 13.789, 
413.0, 0.0, 5847.0, 13.750, 13.820, 13.809, 
413.0, 0.0, 5847.0, 13.750, 13.870, 13.819, 
413.0, 0.0, 5847.0, 13.625, 13.900, 13.820, 
414.0, 0.0, 5847.0, 13.750, 13.900, 13.809, 
414.0, 0.0, 5954.0, 13.750, 13.910, 13.829, 
414.0, 0.0, 5954.0, 13.750, 13.880, 13.830, 
415.0, 0.0, 5954.0, 13.750, 13.900, 13.839, 
415.0, 0.0, 5954.0, 13.750, 13.949, 13.819, 
415.0, 0.0, 5954.0, 13.750, 13.880, 13.789, 
416.0, 0.0, 5998.0, 13.625, 13.830, 13.819, 
416.0, 0.0, 6042.0, 13.750, 13.850, 13.830, 
417.0, 0.0, 6042.0, 13.750, 13.890, 13.829, 
417.0, 0.0, 6042.0, 13.625, 13.830, 13.839, 
417.0, 0.0, 6042.0, 13.625, 13.930, 13.839, 
418.0, 0.0, 8021.0, 13.750, 13.900, 13.830, 
418.0, 0.0, 6149.0, 13.625, 13.970, 13.800, 
419.0, 0.0, 6149.0, 13.625, 13.910, 13.809, 
419.0, 0.0, 6149.0, 13.750, 13.920, 13.830, 
419.0, 0.0, 6149.0, 13.625, 13.950, 13.809, 
420.0, 0.0, 6204.0, 13.750, 14.50, 13.839, 
420.0, 0.0, 6259.0, 13.750, 13.870, 13.830, 
421.0, 0.0, 6259.0, 13.625, 13.920, 13.809, 
421.0, 0.0, 6259.0, 13.750, 13.880, 13.830, 
421.0, 0.0, 6259.0, 13.625, 13.940, 13.860, 
422.0, 0.0, 6259.0, 13.500, 13.890, 13.809, 
422.0, 0.0, 6336.0, 13.500, 13.960, 13.869, 
422.0, 0.0, 6336.0, 13.750, 14.0, 13.839, 
423.0, 0.0, 6336.0, 13.625, 14.9, 13.849, 
423.0, 0.0, 6336.0, 13.625, 14.49, 13.850, 
423.0, 0.0, 6336.0, 13.750, 13.950, 13.839, 
424.0, 0.0, 6369.0, 13.625, 13.970, 13.809, 
424.0, 0.0, 6402.0, 13.625, 14.29, 13.830, 
425.0, 0.0, 6402.0, 13.750, 14.69, 13.830, 
425.0, 0.0, 6402.0, 13.750, 13.950, 13.870, 
425.0, 0.0, 6402.0, 13.750, 14.59, 13.860, 
426.0, 0.0, 6402.0, 13.750, 14.20, 13.860, 
426.0, 0.0, 6463.0, 13.625, 14.199, 13.850, 
426.0, 0.0, 6463.0, 13.750, 14.69, 13.869, 
427.0, 0.0, 6463.0, 13.750, 13.950, 13.860, 
427.0, 0.0, 6463.0, 13.625, 13.980, 13.850, 
428.0, 0.0, 6463.0, 13.625, 13.949, 13.829, 
428.0, 0.0, 6506.500, 13.750, 13.820, 13.830, 
428.0, 0.0, 6550.0, 13.500, 13.900, 13.850, 
429.0, 0.0, 6550.0, 13.750, 13.869, 13.860, 
429.0, 0.0, 6550.0, 13.625, 13.869, 13.870, 
429.0, 0.0, 6550.0, 13.750, 13.900, 13.870, 
430.0, 0.0, 8275.0, 13.750, 13.930, 13.869, 
430.0, 0.0, 6678.0, 13.625, 13.900, 13.849, 
431.0, 0.0, 6678.0, 13.500, 13.900, 13.860, 
431.0, 0.0, 6678.0, 13.500, 13.900, 13.880, 
431.0, 0.0, 6678.0, 13.625, 13.910, 13.860, 
432.0, 0.0, 6726.0, 13.750, 13.830, 13.860, 
432.0, 0.0, 6774.0, 13.500, 13.930, 13.830, 
433.0, 0.0, 6774.0, 13.625, 13.989, 13.839, 
433.0, 0.0, 6774.0, 13.625, 13.910, 13.889, 
433.0, 0.0, 6774.0, 13.625, 13.860, 13.869, 
434.0, 0.0, 6774.0, 13.750, 13.930, 13.850, 
434.0, 0.0, 6889.0, 13.625, 13.900, 13.900, 
434.0, 0.0, 6889.0, 13.750, 13.850, 13.860, 
435.0, 0.0, 6889.0, 13.500, 14.29, 13.880, 
435.0, 0.0, 6889.0, 13.500, 13.890, 13.880, 
436.0, 0.0, 6889.0, 13.625, 13.989, 13.890, 
436.0, 0.0, 6929.500, 13.625, 13.880, 13.849, 
436.0, 0.0, 6970.0, 13.625, 13.930, 13.880, 
437.0, 0.0, 6970.0, 13.750, 13.900, 13.869, 
437.0, 0.0, 6970.0, 13.625, 13.899, 14.0, 
437.0, 0.0, 6970.0, 13.500, 14.20, 13.869, 
438.0, 0.0, 8485.0, 13.625, 13.889, 13.870, 
438.0, 0.0, 7031.0, 13.750, 13.930, 13.860, 
439.0, 0.0, 7031.0, 13.625, 13.870, 13.870, 
439.0, 0.0, 7031.0, 13.750, 13.830, 13.860, 
439.0, 0.0, 7031.0, 13.625, 14.19, 13.900, 
440.0, 0.0, 7059.500, 13.625, 13.900, 13.879, 
440.0, 0.0, 7088.0, 13.750, 13.830, 13.900, 
441.0, 0.0, 7088.0, 13.750, 13.890, 13.889, 
441.0, 0.0, 7088.0, 13.500, 13.830, 13.870, 
441.0, 0.0, 7088.0, 13.625, 14.0, 13.870, 
442.0, 0.0, 7088.0, 13.500, 14.10, 13.889, 
442.0, 0.0, 7153.0, 13.625, 13.900, 13.900, 
442.0, 0.0, 7153.0, 13.625, 13.830, 13.869, 
443.0, 0.0, 7153.0, 13.500, 13.889, 13.880, 
443.0, 0.0, 7153.0, 13.625, 13.920, 13.880, 
444.0, 0.0, 7153.0, 13.750, 13.899, 13.900, 
444.0, 0.0, 10000.0, 13.500, 14.49, 13.910, 
444.0, 0.0, 7206.0, 13.625, 13.900, 13.880, 
445.0, 0.0, 7206.0, 13.625, 13.930, 13.860, 
445.0, 0.0, 7206.0, 13.500, 13.800, 13.889, 
446.0, 0.0, 7206.0, 13.625, 13.950, 13.919, 
446.0, 0.0, 7223.500, 13.625, 13.779, 13.899, 
446.0, 0.0, 7241.0, 13.750, 13.860, 13.910, 
447.0, 0.0, 7241.0, 13.750, 13.900, 13.889, 
447.0, 0.0, 7241.0, 13.500, 13.850, 13.919, 
447.0, 0.0, 7241.0, 13.500, 13.900, 13.940, 
448.0, 0.0, 7241.0, 13.750, 13.980, 13.889, 
448.0, 0.0, 7291.0, 13.625, 13.930, 13.910, 
449.0, 0.0, 7291.0, 13.500, 13.900, 13.900, 
449.0, 0.0, 7291.0, 13.750, 13.910, 13.900, 
449.0, 0.0, 7291.0, 13.750, 13.899, 13.900, 
450.0, 0.0, 7291.0, 13.625, 13.919, 13.900, 
450.0, 0.0, 7318.500, 13.750, 13.930, 13.900, 
450.0, 0.0, 7346.0, 13.500, 13.950, 13.889, 
451.0, 0.0, 7346.0, 13.750, 13.949, 13.910, 
451.0, 0.0, 7346.0, 13.750, 13.889, 13.910, 
451.0, 0.0, 7346.0, 13.625, 13.980, 13.940, 
452.0, 0.0, 8673.0, 13.625, 13.830, 13.910, 
452.0, 0.0, 7410.0, 13.750, 13.860, 13.899, 
453.0, 0.0, 7410.0, 13.750, 13.900, 13.880, 
453.0, 0.0, 7410.0, 13.750, 13.930, 13.919, 
454.0, 0.0, 7410.0, 13.750, 13.930, 13.880, 
454.0, 0.0, 7436.0, 13.625, 13.870, 13.860, 
454.0, 0.0, 7462.0, 13.625, 13.900, 13.910, 
455.0, 0.0, 7462.0, 13.750, 13.830, 13.860, 
455.0, 0.0, 7462.0, 13.500, 13.900, 13.880, 
455.0, 0.0, 7462.0, 13.750, 13.930, 13.900, 
456.0, 0.0, 7462.0, 13.750, 13.970, 13.900, 
456.0, 0.0, 7532.0, 13.625, 13.980, 13.910, 
457.0, 0.0, 7532.0, 13.625, 13.880, 13.910, 
457.0, 0.0, 7532.0, 13.625, 13.920, 13.880, 
457.0, 0.0, 7532.0, 13.750, 13.950, 13.929, 
458.0, 0.0, 7532.0, 13.750, 13.900, 13.919, 
458.0, 0.0, 10000.0, 13.500, 13.910, 13.910, 
458.0, 0.0, 7609.0, 13.625, 13.900, 13.910, 
459.0, 0.0, 7609.0, 13.625, 13.850, 13.910, 
459.0, 0.0, 7609.0, 13.750, 13.900, 13.889, 
460.0, 0.0, 7609.0, 13.625, 13.930, 13.959, 
460.0, 0.0, 7650.500, 13.750, 13.920, 13.930, 
460.0, 0.0, 7692.0, 13.500, 13.920, 13.919, 
461.0, 0.0, 7692.0, 13.750, 13.930, 13.949, 
461.0, 0.0, 7692.0, 13.625, 13.940, 13.919, 
461.0, 0.0, 7692.0, 13.750, 13.970, 13.900, 
462.0, 0.0, 7692.0, 13.500, 13.930, 13.949, 
462.0, 0.0, 7766.0, 13.625, 13.920, 13.919, 
463.0, 0.0, 7766.0, 13.625, 13.900, 13.900, 
463.0, 0.0, 7766.0, 13.750, 13.930, 13.919, 
463.0, 0.0, 7766.0, 13.500, 14.0, 13.940, 
464.0, 0.0, 7766.0, 13.750, 13.880, 13.910, 
464.0, 0.0, 7796.500, 13.625, 13.970, 13.929, 
464.0, 0.0, 7827.0, 13.625, 13.930, 13.900, 
465.0, 0.0, 7827.0, 13.750, 13.889, 13.940, 
465.0, 0.0, 7827.0, 13.625, 13.899, 13.929, 
465.0, 0.0, 7827.0, 13.625, 13.930, 13.919, 
466.0, 0.0, 8913.500, 13.750, 13.870, 13.979, 
466.0, 0.0, 7868.0, 13.750, 13.910, 13.940, 
467.0, 0.0, 7868.0, 13.500, 13.960, 13.959, 
467.0, 0.0, 7868.0, 13.750, 14.49, 13.959, 
468.0, 0.0, 7868.0, 13.625, 13.980, 13.949, 
468.0, 0.0, 7901.500, 13.625, 14.0, 13.929, 
468.0, 0.0, 7935.0, 13.625, 13.949, 13.929, 
469.0, 0.0, 7935.0, 13.500, 13.950, 13.929, 
469.0, 0.0, 7935.0, 13.750, 13.920, 13.949, 
469.0, 0.0, 7935.0, 13.750, 13.889, 13.910, 
470.0, 0.0, 7935.0, 13.750, 13.870, 13.929, 
470.0, 0.0, 7964.0, 13.750, 13.900, 13.949, 
471.0, 0.0, 7964.0, 13.750, 13.900, 13.949, 
471.0, 0.0, 7964.0, 13.750, 13.880, 13.910, 
471.0, 0.0, 7964.0, 13.750, 13.809, 13.919, 
472.0, 0.0, 7964.0, 13.750, 13.860, 13.989, 
472.0, 0.0, 7973.0, 13.750, 13.830, 13.919, 
472.0, 0.0, 7982.0, 13.750, 13.850, 13.959, 
473.0, 0.0, 7982.0, 13.750, 13.930, 13.919, 
473.0, 0.0, 7982.0, 13.750, 13.940, 13.919, 
473.0, 0.0, 7982.0, 13.750, 13.870, 13.979, 
474.0, 0.0, 8991.0, 13.625, 13.950, 13.949, 
475.0, 0.0, 7978.0, 13.750, 14.0, 13.929, 
475.0, 0.0, 7978.0, 13.625, 13.890, 13.949, 
475.0, 0.0, 7978.0, 13.750, 13.979, 13.959, 
476.0, 0.0, 7978.0, 13.750, 13.900, 13.970, 
476.0, 0.0, 7973.0, 13.750, 13.970, 13.970, 
476.0, 0.0, 7968.0, 13.750, 13.989, 13.959, 
477.0, 0.0, 7968.0, 13.750, 13.840, 13.929, 
477.0, 0.0, 7968.0, 13.750, 13.910, 13.940, 
477.0, 0.0, 7968.0, 13.750, 13.940, 13.959, 
478.0, 0.0, 7968.0, 13.750, 13.900, 13.929, 
478.0, 0.0, 7937.0, 13.750, 13.970, 13.949, 
479.0, 0.0, 7937.0, 13.750, 13.949, 13.949, 
479.0, 0.0, 7937.0, 13.750, 13.850, 13.919, 
479.0, 0.0, 7937.0, 13.750, 13.930, 13.970, 
480.0, 0.0, 7937.0, 13.750, 13.850, 13.949, 
480.0, 0.0, 10000.0, 13.750, 13.950, 13.989, 
481.0, 0.0, 7946.0, 13.750, 13.930, 13.990, 
481.0, 0.0, 7946.0, 13.750, 13.809, 13.979, 
481.0, 0.0, 7946.0, 13.750, 13.880, 13.989, 
482.0, 0.0, 7946.0, 13.750, 13.900, 13.919, 
482.0, 0.0, 7936.0, 13.750, 13.950, 14.0, 
482.0, 0.0, 7926.0, 13.750, 13.820, 13.959, 
483.0, 0.0, 7926.0, 13.750, 13.820, 13.959, 
483.0, 0.0, 7926.0, 13.750, 13.930, 13.970, 
483.0, 0.0, 7926.0, 13.750, 13.940, 13.970, 
484.0, 0.0, 7926.0, 13.750, 13.899, 13.979, 
484.0, 0.0, 7904.0, 13.750, 13.900, 13.949, 
485.0, 0.0, 7904.0, 13.750, 13.940, 13.949, 
485.0, 0.0, 7904.0, 13.750, 13.920, 13.970, 
485.0, 0.0, 7904.0, 13.750, 13.940, 13.979, 
486.0, 0.0, 7904.0, 13.750, 13.920, 14.9, 
486.0, 0.0, 10000.0, 13.750, 13.850, 14.29, 
487.0, 0.0, 7885.0, 13.750, 13.900, 14.0, 
487.0, 0.0, 7885.0, 13.750, 13.920, 13.989, 
487.0, 0.0, 7885.0, 13.750, 13.800, 13.979, 
488.0, 0.0, 7885.0, 13.750, 13.890, 13.979, 
488.0, 0.0, 7867.0, 13.750, 13.920, 14.10, 
488.0, 0.0, 7849.0, 13.750, 13.880, 13.979, 
489.0, 0.0, 7849.0, 13.750, 13.970, 13.949, 
489.0, 0.0, 7849.0, 13.750, 13.759, 13.929, 
489.0, 0.0, 7849.0, 13.750, 13.870, 14.9, 
490.0, 0.0, 7849.0, 13.750, 13.900, 14.29, 
490.0, 0.0, 7780.0, 13.750, 13.930, 14.0, 
491.0, 0.0, 7780.0, 13.750, 13.850, 13.970, 
491.0, 0.0, 7780.0, 13.750, 13.930, 14.0, 
491.0, 0.0, 7780.0, 13.750, 13.770, 13.979, 
492.0, 0.0, 7780.0, 13.750, 13.850, 14.10, 
492.0, 0.0, 7747.0, 13.750, 13.850, 13.990, 
492.0, 0.0, 7714.0, 13.750, 13.759, 13.960, 
493.0, 0.0, 7714.0, 13.750, 13.880, 13.940, 
493.0, 0.0, 7714.0, 13.750, 13.930, 14.0, 
494.0, 0.0, 7714.0, 13.750, 13.840, 13.990, 
494.0, 0.0, 7714.0, 13.750, 13.860, 13.990, 
494.0, 0.0, 7675.0, 13.750, 13.830, 13.949, 
495.0, 0.0, 7675.0, 13.750, 13.809, 14.0, 
495.0, 0.0, 7675.0, 13.750, 13.759, 13.949, 
495.0, 0.0, 7675.0, 13.750, 13.889, 13.970, 
496.0, 0.0, 7675.0, 13.750, 13.900, 14.9, 
496.0, 0.0, 10000.0, 13.750, 13.910, 13.970, 
497.0, 0.0, 7657.0, 13.750, 13.850, 14.0, 
497.0, 0.0, 7657.0, 13.750, 13.820, 13.949, 
497.0, 0.0, 7657.0, 13.750, 13.800, 14.120, 
498.0, 0.0, 7657.0, 13.750, 13.850, 13.979, 
498.0, 0.0, 7654.0, 13.750, 13.800, 14.0, 
498.0, 0.0, 7651.0, 13.750, 13.779, 13.949, 
499.0, 0.0, 7651.0, 13.750, 13.779, 14.0, 
499.0, 0.0, 7651.0, 13.750, 13.809, 13.970, 
500.0, 0.0, 7651.0, 13.750, 13.830, 13.979, 
500.0, 0.0, 7651.0, 13.750, 13.779, 13.989, 
500.0, 0.0, 7625.0, 13.750, 13.770, 14.0, 
501.0, 0.0, 7625.0, 13.750, 13.800, 13.990, 
501.0, 0.0, 7625.0, 13.750, 13.800, 13.979, 
501.0, 0.0, 7625.0, 13.750, 13.770, 13.979, 
502.0, 0.0, 7625.0, 13.750, 13.729, 13.919, 
502.0, 0.0, 10000.0, 13.750, 13.790, 14.29, 
503.0, 0.0, 7608.0, 13.750, 13.750, 13.970, 
503.0, 0.0, 7608.0, 13.750, 13.779, 13.990, 
503.0, 0.0, 7608.0, 13.750, 13.750, 13.970, 
504.0, 0.0, 7608.0, 13.750, 13.729, 13.959, 
504.0, 0.0, 7612.500, 13.750, 13.750, 14.29, 
